T[MeV],muB[MeV],muS[MeV],muQ[MeV],nB[1/fm^3],nS[1/fm^3],nQ[1/fm^3],Q/B,e[MeV/fm^3],s[1/fm^3],s/nB,chi2,chi2/N_dof
148.0000000000,0.00001000,0.00000000,-10.00000000,-5.949747e-04,-2.239972e-03,-1.110839e-02,1.867035e+01,2.680667e+02,2.152497e+00,-3.617795e+03,126.474831,31.618708
148.0000000000,0.00001000,0.00000000,-9.50000000,-5.651199e-04,-2.127810e-03,-1.055164e-02,1.867151e+01,2.680351e+02,2.152320e+00,-3.808608e+03,121.448884,30.362221
148.0000000000,0.00001000,0.00000000,-9.00000000,-5.352814e-04,-2.015673e-03,-9.995095e-03,1.867260e+01,2.680052e+02,2.152153e+00,-4.020601e+03,116.578877,29.144719
148.0000000000,0.00001000,0.00000000,-8.50000000,-5.054583e-04,-1.903559e-03,-9.438745e-03,1.867364e+01,2.679769e+02,2.151994e+00,-4.257511e+03,111.862350,27.965587
148.0000000000,0.00001000,0.00000000,-8.00000000,-4.756498e-04,-1.791469e-03,-8.882578e-03,1.867462e+01,2.679502e+02,2.151845e+00,-4.524010e+03,107.296879,26.824220
148.0000000000,0.00001000,0.00000000,-7.50000000,-4.458551e-04,-1.679399e-03,-8.326583e-03,1.867554e+01,2.679251e+02,2.151704e+00,-4.826017e+03,102.880072,25.720018
148.0000000000,0.00001000,0.00000000,-7.00000000,-4.160733e-04,-1.567350e-03,-7.770750e-03,1.867640e+01,2.679016e+02,2.151573e+00,-5.171140e+03,98.609572,24.652393
148.0000000000,0.00001000,0.00000000,-6.50000000,-3.863034e-04,-1.455319e-03,-7.215067e-03,1.867720e+01,2.678798e+02,2.151451e+00,-5.569330e+03,94.483051,23.620763
148.0000000000,0.00001000,0.00000000,-6.00000000,-3.565447e-04,-1.343305e-03,-6.659524e-03,1.867795e+01,2.678596e+02,2.151338e+00,-6.033851e+03,90.498218,22.624554
148.0000000000,0.00001000,0.00000000,-5.50000000,-3.267963e-04,-1.231307e-03,-6.104110e-03,1.867864e+01,2.678410e+02,2.151234e+00,-6.582797e+03,86.652809,21.663202
148.0000000000,0.00001000,0.00000000,-5.00000000,-2.970574e-04,-1.119324e-03,-5.548815e-03,1.867927e+01,2.678240e+02,2.151139e+00,-7.241493e+03,82.944595,20.736149
148.0000000000,0.00001000,0.00000000,-4.50000000,-2.673270e-04,-1.007354e-03,-4.993627e-03,1.867985e+01,2.678087e+02,2.151053e+00,-8.046524e+03,79.371376,19.842844
148.0000000000,0.00001000,0.00000000,-4.00000000,-2.376043e-04,-8.953954e-04,-4.438536e-03,1.868037e+01,2.677949e+02,2.150976e+00,-9.052765e+03,75.930983,18.982746
148.0000000000,0.00001000,0.00000000,-3.50000000,-2.078885e-04,-7.834479e-04,-3.883531e-03,1.868084e+01,2.677828e+02,2.150908e+00,-1.034645e+04,72.621277,18.155319
148.0000000000,0.00001000,0.00000000,-3.00000000,-1.781787e-04,-6.715097e-04,-3.328601e-03,1.868125e+01,2.677723e+02,2.150849e+00,-1.207131e+04,69.440149,17.360037
148.0000000000,0.00001000,0.00000000,-2.50000000,-1.484740e-04,-5.595794e-04,-2.773735e-03,1.868162e+01,2.677634e+02,2.150799e+00,-1.448603e+04,66.385520,16.596380
148.0000000000,0.00001000,0.00000000,-2.00000000,-1.187736e-04,-4.476558e-04,-2.218924e-03,1.868196e+01,2.677561e+02,2.150759e+00,-1.810805e+04,63.455339,15.863835
148.0000000000,0.00001000,0.00000000,-1.50000000,-8.907667e-05,-3.357375e-04,-1.664155e-03,1.868228e+01,2.677505e+02,2.150727e+00,-2.414467e+04,60.647583,15.161896
148.0000000000,0.00001000,0.00000000,-1.00000000,-5.938228e-05,-2.238231e-04,-1.109419e-03,1.868265e+01,2.677464e+02,2.150704e+00,-3.621795e+04,57.960259,14.490065
148.0000000000,0.00001000,0.00000000,-0.50000000,-2.968961e-05,-1.119114e-04,-5.547036e-04,1.868343e+01,2.677440e+02,2.150691e+00,-7.243917e+04,55.391401,13.847850
148.0000000000,0.00001000,0.00000000,0.00000000,2.202150e-09,-1.014484e-09,5.938334e-10,2.696607e-01,2.677432e+02,2.150686e+00,9.766301e+08,52.939069,13.234767
148.0000000000,0.00001000,0.00000000,0.50000000,2.969402e-05,1.119094e-04,5.547048e-04,1.868069e+01,2.677440e+02,2.150691e+00,7.242843e+04,50.601353,12.650338
148.0000000000,0.00001000,0.00000000,1.00000000,5.938669e-05,2.238211e-04,1.109420e-03,1.868129e+01,2.677464e+02,2.150704e+00,3.621526e+04,48.376367,12.094092
148.0000000000,0.00001000,0.00000000,1.50000000,8.908107e-05,3.357354e-04,1.664156e-03,1.868137e+01,2.677505e+02,2.150727e+00,2.414348e+04,46.262253,11.565563
148.0000000000,0.00001000,0.00000000,2.00000000,1.187780e-04,4.476538e-04,2.218925e-03,1.868127e+01,2.677561e+02,2.150759e+00,1.810738e+04,44.257180,11.064295
148.0000000000,0.00001000,0.00000000,2.50000000,1.484784e-04,5.595774e-04,2.773737e-03,1.868108e+01,2.677634e+02,2.150799e+00,1.448560e+04,42.359339,10.589835
148.0000000000,0.00001000,0.00000000,3.00000000,1.781831e-04,6.715077e-04,3.328602e-03,1.868080e+01,2.677723e+02,2.150849e+00,1.207101e+04,40.566951,10.141738
148.0000000000,0.00001000,0.00000000,3.50000000,2.078929e-04,7.834459e-04,3.883532e-03,1.868045e+01,2.677828e+02,2.150908e+00,1.034623e+04,38.878258,9.719565
148.0000000000,0.00001000,0.00000000,4.00000000,2.376087e-04,8.953934e-04,4.438537e-03,1.868003e+01,2.677949e+02,2.150976e+00,9.052597e+03,37.291530,9.322882
148.0000000000,0.00001000,0.00000000,4.50000000,2.673314e-04,1.007351e-03,4.993628e-03,1.867954e+01,2.678087e+02,2.151053e+00,8.046391e+03,35.805058,8.951265
148.0000000000,0.00001000,0.00000000,5.00000000,2.970618e-04,1.119322e-03,5.548816e-03,1.867900e+01,2.678240e+02,2.151139e+00,7.241386e+03,34.417161,8.604290
148.0000000000,1.00001000,0.00000000,-10.00000000,-8.070820e-04,-3.384484e-10,-1.009373e-02,1.250645e+01,2.680287e+02,2.152277e+00,-2.666739e+03,114.610771,28.652693
148.0000000000,1.00001000,0.00000000,-9.50000000,-7.565279e-04,-2.629686e-10,-9.582806e-03,1.266682e+01,2.680005e+02,2.152120e+00,-2.844733e+03,110.119540,27.529885
148.0000000000,1.00001000,0.00000000,-9.00000000,-7.059942e-04,-2.015996e-10,-9.072068e-03,1.285006e+01,2.679737e+02,2.151970e+00,-3.048142e+03,105.767316,26.441829
148.0000000000,1.00001000,0.00000000,-8.50000000,-6.554795e-04,-1.522633e-10,-8.561506e-03,1.306144e+01,2.679484e+02,2.151829e+00,-3.282832e+03,101.551824,25.387956
148.0000000000,1.00001000,0.00000000,-8.00000000,-6.049828e-04,-1.130966e-10,-8.051110e-03,1.330800e+01,2.679246e+02,2.151697e+00,-3.556624e+03,97.470823,24.367706
148.0000000000,1.00001000,0.00000000,-7.50000000,-5.545029e-04,-8.243930e-11,-7.540871e-03,1.359933e+01,2.679023e+02,2.151572e+00,-3.880182e+03,93.522104,23.380526
148.0000000000,1.00001000,0.00000000,-7.00000000,-5.040387e-04,-5.882290e-11,-7.030777e-03,1.394888e+01,2.678814e+02,2.151456e+00,-4.268434e+03,89.703490,22.425873
148.0000000000,1.00001000,0.00000000,-6.50000000,-4.535888e-04,-4.095823e-11,-6.520820e-03,1.437606e+01,2.678620e+02,2.151348e+00,-4.742947e+03,86.012836,21.503209
148.0000000000,1.00001000,0.00000000,-6.00000000,-4.031523e-04,-2.772427e-11,-6.010989e-03,1.490997e+01,2.678441e+02,2.151248e+00,-5.336068e+03,82.448028,20.612007
148.0000000000,1.00001000,0.00000000,-5.50000000,-3.527278e-04,-1.815607e-11,-5.501274e-03,1.559637e+01,2.678277e+02,2.151156e+00,-6.098629e+03,79.006984,19.751746
148.0000000000,1.00001000,0.00000000,-5.00000000,-3.023143e-04,-1.143315e-11,-4.991666e-03,1.651151e+01,2.678127e+02,2.151073e+00,-7.115352e+03,75.687650,18.921912
148.0000000000,1.00001000,0.00000000,-4.50000000,-2.519106e-04,-6.867840e-12,-4.482155e-03,1.779264e+01,2.677992e+02,2.150998e+00,-8.538734e+03,72.488004,18.122001
148.0000000000,1.00001000,0.00000000,-4.00000000,-2.015155e-04,-3.893283e-12,-3.972730e-03,1.971426e+01,2.677872e+02,2.150931e+00,-1.067377e+04,69.406054,17.351514
148.0000000000,1.00001000,0.00000000,-3.50000000,-1.511279e-04,-2.052068e-12,-3.463382e-03,2.291689e+01,2.677767e+02,2.150872e+00,-1.423213e+04,66.439837,16.609959
148.0000000000,1.00001000,0.00000000,-3.00000000,-1.007465e-04,-9.843209e-13,-2.954100e-03,2.932211e+01,2.677676e+02,2.150822e+00,-2.134885e+04,63.587416,15.896854
148.0000000000,1.00001000,0.00000000,-2.50000000,-5.037028e-05,-4.158739e-13,-2.444876e-03,4.853807e+01,2.677600e+02,2.150780e+00,-4.269938e+04,60.846887,15.211722
148.0000000000,1.00001000,0.00000000,-2.00000000,2.014855e-09,-1.467284e-13,-1.935699e-03,-9.607134e+05,2.677539e+02,2.150746e+00,1.067444e+09,58.216370,14.554092
148.0000000000,1.00001000,0.00000000,-1.50000000,5.037152e-05,-3.927924e-14,-1.426559e-03,-2.832073e+01,2.677493e+02,2.150720e+00,4.269715e+04,55.694014,13.923504
148.0000000000,1.00001000,0.00000000,-1.00000000,1.007394e-04,-6.510974e-15,-9.174458e-04,-9.107118e+00,2.677461e+02,2.150703e+00,2.134917e+04,53.277997,13.319499
148.0000000000,1.00001000,0.00000000,-0.50000000,1.511068e-04,3.647490e-10,-4.083502e-04,-2.702395e+00,2.677444e+02,2.150694e+00,1.423294e+04,50.966522,12.741630
148.0000000000,1.00001000,0.00000000,0.00000000,2.014750e-04,6.353940e-12,1.007375e-04,5.000000e-01,2.677442e+02,2.150693e+00,1.067474e+04,48.757818,12.189455
148.0000000000,1.00001000,0.00000000,0.50000000,2.518450e-04,-3.701034e-11,6.098277e-04,2.421440e+00,2.677455e+02,2.150700e+00,8.539776e+03,46.650142,11.662535
148.0000000000,1.00001000,0.00000000,1.00000000,3.022182e-04,-6.365959e-10,1.118930e-03,3.702391e+00,2.677482e+02,2.150715e+00,7.116433e+03,44.641775,11.160444
148.0000000000,1.00001000,0.00000000,1.50000000,3.525953e-04,1.341252e-14,1.628055e-03,4.617346e+00,2.677524e+02,2.150739e+00,6.099738e+03,42.731023,10.682756
148.0000000000,1.00001000,0.00000000,2.00000000,4.029780e-04,6.569036e-14,2.137211e-03,5.303543e+00,2.677581e+02,2.150771e+00,5.337193e+03,40.916221,10.229055
148.0000000000,1.00001000,0.00000000,2.50000000,4.533671e-04,2.187774e-13,2.646409e-03,5.837232e+00,2.677652e+02,2.150811e+00,4.744083e+03,39.195724,9.798931
148.0000000000,1.00001000,0.00000000,3.00000000,5.037640e-04,5.765470e-13,3.155659e-03,6.264162e+00,2.677738e+02,2.150860e+00,4.269578e+03,37.567913,9.391978
148.0000000000,1.00001000,0.00000000,3.50000000,5.541697e-04,1.297622e-12,3.664971e-03,6.613445e+00,2.677839e+02,2.150916e+00,3.881332e+03,36.031194,9.007798
148.0000000000,1.00001000,0.00000000,4.00000000,6.045855e-04,2.607251e-12,4.174354e-03,6.904489e+00,2.677955e+02,2.150981e+00,3.557779e+03,34.583996,8.645999
148.0000000000,1.00001000,0.00000000,4.50000000,6.550124e-04,4.809000e-12,4.683819e-03,7.150732e+00,2.678085e+02,2.151054e+00,3.283990e+03,33.224770,8.306193
148.0000000000,1.00001000,0.00000000,5.00000000,7.054518e-04,8.296374e-12,5.193374e-03,7.361771e+00,2.678230e+02,2.151136e+00,3.049302e+03,31.951994,7.987998
148.0000000000,2.00001000,0.00000000,-10.00000000,-6.052840e-04,-3.659085e-10,-9.992636e-03,1.650900e+01,2.680215e+02,2.152233e+00,-3.555741e+03,106.958280,26.739570
148.0000000000,2.00001000,0.00000000,-9.50000000,-5.547636e-04,-2.854395e-10,-9.481752e-03,1.709152e+01,2.679938e+02,2.152079e+00,-3.879272e+03,102.688602,25.672150
148.0000000000,2.00001000,0.00000000,-9.00000000,-5.042617e-04,-2.197944e-10,-8.971051e-03,1.779047e+01,2.679675e+02,2.151933e+00,-4.267492e+03,98.554135,24.638534
148.0000000000,2.00001000,0.00000000,-8.50000000,-4.537770e-04,-1.668237e-10,-8.460525e-03,1.864467e+01,2.679428e+02,2.151795e+00,-4.741965e+03,94.552664,23.638166
148.0000000000,2.00001000,0.00000000,-8.00000000,-4.033084e-04,-1.245964e-10,-7.950162e-03,1.971236e+01,2.679195e+02,2.151665e+00,-5.335037e+03,90.682004,22.670501
148.0000000000,2.00001000,0.00000000,-7.50000000,-3.528547e-04,-9.138866e-11,-7.439952e-03,2.108503e+01,2.678976e+02,2.151544e+00,-6.097536e+03,86.940003,21.735001
148.0000000000,2.00001000,0.00000000,-7.00000000,-3.024147e-04,-6.567164e-11,-6.929887e-03,2.291518e+01,2.678773e+02,2.151431e+00,-7.114174e+03,83.324537,20.831134
148.0000000000,2.00001000,0.00000000,-6.50000000,-2.519873e-04,-4.609989e-11,-6.419956e-03,2.547730e+01,2.678584e+02,2.151326e+00,-8.537438e+03,79.833519,19.958380
148.0000000000,2.00001000,0.00000000,-6.00000000,-2.015713e-04,-3.149987e-11,-5.910148e-03,2.932039e+01,2.678410e+02,2.151229e+00,-1.067230e+04,76.464887,19.116222
148.0000000000,2.00001000,0.00000000,-5.50000000,-1.511655e-04,-2.085782e-11,-5.400455e-03,3.572544e+01,2.678251e+02,2.151141e+00,-1.423037e+04,73.216612,18.304153
148.0000000000,2.00001000,0.00000000,-5.00000000,-1.007688e-04,-1.330827e-11,-4.890866e-03,4.853551e+01,2.678107e+02,2.151060e+00,-2.134649e+04,70.086693,17.521673
148.0000000000,2.00001000,0.00000000,-4.50000000,-5.038003e-05,-8.122304e-12,-4.381371e-03,8.696641e+01,2.677977e+02,2.150988e+00,-4.269526e+04,67.073161,16.768290
148.0000000000,2.00001000,0.00000000,-4.00000000,2.016030e-09,-4.695662e-12,-3.871960e-03,-1.920586e+06,2.677862e+02,2.150925e+00,1.066911e+09,64.174073,16.043518
148.0000000000,2.00001000,0.00000000,-3.50000000,5.037849e-05,-2.537228e-12,-3.362624e-03,-6.674721e+01,2.677762e+02,2.150869e+00,4.269420e+04,61.387515,15.346879
148.0000000000,2.00001000,0.00000000,-3.00000000,1.007506e-04,-1.257075e-12,-2.853352e-03,-2.832095e+01,2.677676e+02,2.150822e+00,2.134799e+04,58.711603,14.677901
148.0000000000,2.00001000,0.00000000,-2.50000000,1.511194e-04,-5.550797e-13,-2.344135e-03,-1.551181e+01,2.677606e+02,2.150783e+00,1.423234e+04,56.144479,14.036120
148.0000000000,2.00001000,0.00000000,-2.00000000,2.014861e-04,-2.086990e-13,-1.834962e-03,-9.107139e+00,2.677550e+02,2.150752e+00,1.067444e+04,53.684312,13.421078
148.0000000000,2.00001000,0.00000000,-1.50000000,2.518520e-04,-6.172855e-14,-1.325825e-03,-5.264301e+00,2.677508e+02,2.150730e+00,8.539658e+03,51.329298,12.832325
148.0000000000,2.00001000,0.00000000,-1.00000000,3.022181e-04,-1.223696e-14,-8.167120e-04,-2.702393e+00,2.677482e+02,2.150715e+00,7.116436e+03,49.077662,12.269416
148.0000000000,2.00001000,0.00000000,-0.50000000,3.525854e-04,7.337762e-10,-3.076142e-04,-8.724529e-01,2.677470e+02,2.150709e+00,6.099825e+03,46.927652,11.731913
148.0000000000,2.00001000,0.00000000,0.00000000,4.029557e-04,5.083560e-11,2.014779e-04,5.000001e-01,2.677473e+02,2.150712e+00,5.337340e+03,44.877545,11.219386
148.0000000000,2.00001000,0.00000000,0.50000000,4.533295e-04,-2.030097e-12,7.105748e-04,1.567458e+00,2.677491e+02,2.150722e+00,4.744280e+03,42.925639,10.731410
148.0000000000,2.00001000,0.00000000,1.00000000,5.037083e-04,-2.960645e-10,1.219686e-03,2.421414e+00,2.677523e+02,2.150741e+00,4.269813e+03,41.070261,10.267565
148.0000000000,2.00001000,0.00000000,1.50000000,5.540931e-04,6.913940e-15,1.728822e-03,3.120093e+00,2.677570e+02,2.150767e+00,3.881599e+03,39.309761,9.827440
148.0000000000,2.00001000,0.00000000,2.00000000,6.044852e-04,4.117664e-14,2.237992e-03,3.702312e+00,2.677632e+02,2.150803e+00,3.558073e+03,37.642515,9.410629
148.0000000000,2.00001000,0.00000000,2.50000000,6.548857e-04,1.524547e-13,2.747207e-03,4.194941e+00,2.677709e+02,2.150846e+00,3.284307e+03,36.066922,9.016730
148.0000000000,2.00001000,0.00000000,3.00000000,7.052957e-04,4.293985e-13,3.256475e-03,4.617177e+00,2.677800e+02,2.150897e+00,3.049639e+03,34.581403,8.645351
148.0000000000,2.00001000,0.00000000,3.50000000,7.557165e-04,1.011723e-12,3.765808e-03,4.983096e+00,2.677906e+02,2.150957e+00,2.846249e+03,33.184406,8.296101
148.0000000000,2.00001000,0.00000000,4.00000000,8.061492e-04,2.101968e-12,4.275214e-03,5.303254e+00,2.678027e+02,2.151025e+00,2.668272e+03,31.874399,7.968600
148.0000000000,2.00001000,0.00000000,4.50000000,8.565950e-04,3.977239e-12,4.784704e-03,5.585725e+00,2.678162e+02,2.151102e+00,2.511223e+03,30.649876,7.662469
148.0000000000,2.00001000,0.00000000,5.00000000,9.070551e-04,7.000848e-12,5.294288e-03,5.836787e+00,2.678313e+02,2.151186e+00,2.371616e+03,29.509349,7.377337
148.0000000000,3.00001000,0.00000000,-10.00000000,-4.035091e-04,-3.950514e-10,-9.891609e-03,2.451397e+01,2.680163e+02,2.152202e+00,-5.333713e+03,99.720752,24.930188
148.0000000000,3.00001000,0.00000000,-9.50000000,-3.530205e-04,-3.093597e-10,-9.380761e-03,2.657285e+01,2.679891e+02,2.152051e+00,-6.096106e+03,95.665453,23.916363
148.0000000000,3.00001000,0.00000000,-9.00000000,-3.025485e-04,-2.392277e-10,-8.870094e-03,2.931793e+01,2.679634e+02,2.151908e+00,-7.112604e+03,91.741681,22.935420
148.0000000000,3.00001000,0.00000000,-8.50000000,-2.520918e-04,-1.824332e-10,-8.359599e-03,3.316093e+01,2.679391e+02,2.151773e+00,-8.535672e+03,87.947277,21.986819
148.0000000000,3.00001000,0.00000000,-8.00000000,-2.016493e-04,-1.369764e-10,-7.849265e-03,3.892533e+01,2.679164e+02,2.151646e+00,-1.067024e+04,84.280110,21.070028
148.0000000000,3.00001000,0.00000000,-7.50000000,-1.512199e-04,-1.010683e-10,-7.339083e-03,4.853254e+01,2.678951e+02,2.151528e+00,-1.422782e+04,80.738084,20.184521
148.0000000000,3.00001000,0.00000000,-7.00000000,-1.008023e-04,-7.311886e-11,-6.829042e-03,6.774692e+01,2.678752e+02,2.151418e+00,-2.134296e+04,77.319131,19.329783
148.0000000000,3.00001000,0.00000000,-6.50000000,-5.039535e-05,-5.172521e-11,-6.319133e-03,1.253912e+02,2.678569e+02,2.151316e+00,-4.268878e+04,74.021214,18.505303
148.0000000000,3.00001000,0.00000000,-6.00000000,2.022309e-09,-3.565999e-11,-5.809345e-03,-2.872629e+06,2.678400e+02,2.151223e+00,1.063746e+09,70.842324,17.710581
148.0000000000,3.00001000,0.00000000,-5.50000000,5.039104e-05,-2.385945e-11,-5.299669e-03,-1.051709e+02,2.678246e+02,2.151137e+00,4.268889e+04,67.780485,16.945121
148.0000000000,3.00001000,0.00000000,-5.00000000,1.007729e-04,-1.541212e-11,-4.790095e-03,-4.753358e+01,2.678107e+02,2.151060e+00,2.134563e+04,64.833747,16.208437
148.0000000000,3.00001000,0.00000000,-4.50000000,1.511486e-04,-9.546609e-12,-4.280613e-03,-2.832055e+01,2.677982e+02,2.150992e+00,1.423097e+04,62.000189,15.500047
148.0000000000,3.00001000,0.00000000,-4.00000000,2.015196e-04,-5.620049e-12,-3.771212e-03,-1.871388e+01,2.677872e+02,2.150931e+00,1.067356e+04,59.277920,14.819480
148.0000000000,3.00001000,0.00000000,-3.50000000,2.518868e-04,-3.106441e-12,-3.261884e-03,-1.294980e+01,2.677777e+02,2.150879e+00,8.539069e+03,56.665074,14.166268
148.0000000000,3.00001000,0.00000000,-3.00000000,3.022515e-04,-1.584915e-12,-2.752618e-03,-9.107045e+00,2.677697e+02,2.150835e+00,7.116043e+03,54.159814,13.539954
148.0000000000,3.00001000,0.00000000,-2.50000000,3.526148e-04,-7.278320e-13,-2.243404e-03,-6.362195e+00,2.677631e+02,2.150799e+00,6.099570e+03,51.760330,12.940083
148.0000000000,3.00001000,0.00000000,-2.00000000,4.029780e-04,-2.892312e-13,-1.734233e-03,-4.303543e+00,2.677581e+02,2.150771e+00,5.337193e+03,49.464838,12.366210
148.0000000000,3.00001000,0.00000000,-1.50000000,4.533420e-04,-9.298478e-14,-1.225094e-03,-2.702362e+00,2.677544e+02,2.150752e+00,4.744214e+03,47.271582,11.817895
148.0000000000,3.00001000,0.00000000,-1.00000000,5.037083e-04,-2.127593e-14,-7.159780e-04,-1.421414e+00,2.677523e+02,2.150741e+00,4.269814e+03,45.178828,11.294707
148.0000000000,3.00001000,0.00000000,-0.50000000,5.540778e-04,-2.532928e-15,-2.068746e-04,-3.733675e-01,2.677516e+02,2.150738e+00,3.881653e+03,43.184872,10.796218
148.0000000000,3.00001000,0.00000000,0.00000000,6.044517e-04,1.715975e-10,3.022259e-04,5.000001e-01,2.677525e+02,2.150743e+00,3.558172e+03,41.288033,10.322008
148.0000000000,3.00001000,0.00000000,0.50000000,6.548313e-04,-2.146138e-12,8.113334e-04,1.238996e+00,2.677547e+02,2.150756e+00,3.284443e+03,39.486654,9.871664
148.0000000000,3.00001000,0.00000000,1.00000000,7.052177e-04,-1.019724e-10,1.320458e-03,1.872411e+00,2.677585e+02,2.150778e+00,3.049807e+03,37.779105,9.444776
148.0000000000,3.00001000,0.00000000,1.50000000,7.556120e-04,3.189520e-15,1.829609e-03,2.421360e+00,2.677637e+02,2.150808e+00,2.846445e+03,36.163778,9.040944
148.0000000000,3.00001000,0.00000000,2.00000000,8.060155e-04,2.437183e-14,2.338797e-03,2.901677e+00,2.677704e+02,2.150846e+00,2.668493e+03,34.639089,8.659772
148.0000000000,3.00001000,0.00000000,2.50000000,8.564292e-04,1.027569e-13,2.848031e-03,3.325471e+00,2.677786e+02,2.150893e+00,2.511466e+03,33.203479,8.300870
148.0000000000,3.00001000,0.00000000,3.00000000,9.068544e-04,3.128403e-13,3.357322e-03,3.702162e+00,2.677882e+02,2.150948e+00,2.371878e+03,31.855410,7.963853
148.0000000000,3.00001000,0.00000000,3.50000000,9.572922e-04,7.767039e-13,3.866678e-03,4.039183e+00,2.677994e+02,2.151011e+00,2.246974e+03,30.593369,7.648342
148.0000000000,3.00001000,0.00000000,4.00000000,1.007744e-03,1.675282e-12,4.376112e-03,4.342484e+00,2.678120e+02,2.151082e+00,2.134552e+03,29.415864,7.353966
148.0000000000,3.00001000,0.00000000,4.50000000,1.058210e-03,3.260328e-12,4.885631e-03,4.616881e+00,2.678260e+02,2.151161e+00,2.032830e+03,28.321426,7.080357
148.0000000000,3.00001000,0.00000000,5.00000000,1.108693e-03,5.866131e-12,5.395246e-03,4.866312e+00,2.678416e+02,2.151249e+00,1.940347e+03,27.308607,6.827152
148.0000000000,4.00001000,0.00000000,-10.00000000,-2.017497e-04,-4.259512e-10,-9.790645e-03,4.852869e+01,2.680133e+02,2.152183e+00,-1.066759e+04,92.884616,23.221154
148.0000000000,4.00001000,0.00000000,-9.50000000,-1.512909e-04,-3.347961e-10,-9.279830e-03,6.133765e+01,2.679866e+02,2.152035e+00,-1.422448e+04,89.036732,22.259183
148.0000000000,4.00001000,0.00000000,-9.00000000,-1.008468e-04,-2.599596e-10,-8.769193e-03,8.695557e+01,2.679613e+02,2.151895e+00,-2.133825e+04,85.316799,21.329200
148.0000000000,4.00001000,0.00000000,-8.50000000,-5.041623e-05,-1.991456e-10,-8.258726e-03,1.638108e+02,2.679376e+02,2.151763e+00,-4.267997e+04,81.722710,20.430677
148.0000000000,4.00001000,0.00000000,-8.00000000,2.044272e-09,-1.502843e-10,-7.748417e-03,-3.790307e+06,2.679153e+02,2.151640e+00,1.052522e+09,78.252391,19.563098
148.0000000000,4.00001000,0.00000000,-7.50000000,5.040917e-05,-1.115205e-10,-7.238258e-03,-1.435901e+02,2.678945e+02,2.151525e+00,4.268122e+04,74.903797,18.725949
148.0000000000,4.00001000,0.00000000,-7.00000000,1.008063e-04,-8.120163e-11,-6.728238e-03,-6.674421e+01,2.678752e+02,2.151418e+00,2.134210e+04,71.674913,17.918728
148.0000000000,4.00001000,0.00000000,-6.50000000,1.511946e-04,-5.786622e-11,-6.218347e-03,-4.112809e+01,2.678574e+02,2.151319e+00,1.422881e+04,68.563754,17.140938
148.0000000000,4.00001000,0.00000000,-6.00000000,2.015753e-04,-4.023201e-11,-5.708575e-03,-2.831981e+01,2.678410e+02,2.151229e+00,1.067209e+04,65.568363,16.392091
148.0000000000,4.00001000,0.00000000,-5.50000000,2.519495e-04,-2.718430e-11,-5.198913e-03,-2.063474e+01,2.678261e+02,2.151147e+00,8.538008e+03,62.686813,15.671703
148.0000000000,4.00001000,0.00000000,-5.00000000,3.023184e-04,-1.776416e-11,-4.689350e-03,-1.551130e+01,2.678127e+02,2.151073e+00,7.115257e+03,59.917204,14.979301
148.0000000000,4.00001000,0.00000000,-4.50000000,3.526831e-04,-1.115666e-11,-4.179877e-03,-1.185165e+01,2.678008e+02,2.151007e+00,6.098980e+03,57.257663,14.314416
148.0000000000,4.00001000,0.00000000,-4.00000000,4.030448e-04,-6.679210e-12,-3.670483e-03,-9.106886e+00,2.677903e+02,2.150950e+00,5.336751e+03,54.706348,13.676587
148.0000000000,4.00001000,0.00000000,-3.50000000,4.534047e-04,-3.769830e-12,-3.161159e-03,-6.972047e+00,2.677813e+02,2.150901e+00,4.743887e+03,52.261441,13.065360
148.0000000000,4.00001000,0.00000000,-3.00000000,5.037640e-04,-1.975319e-12,-2.651895e-03,-5.264162e+00,2.677738e+02,2.150860e+00,4.269578e+03,49.921150,12.480288
148.0000000000,4.00001000,0.00000000,-2.50000000,5.541237e-04,-9.396026e-13,-2.142681e-03,-3.866792e+00,2.677678e+02,2.150827e+00,3.881492e+03,47.683713,11.920928
148.0000000000,4.00001000,0.00000000,-2.00000000,6.044852e-04,-3.919829e-13,-1.633507e-03,-2.702312e+00,2.677632e+02,2.150803e+00,3.558073e+03,45.547390,11.386848
148.0000000000,4.00001000,0.00000000,-1.50000000,6.548494e-04,-1.354396e-13,-1.124364e-03,-1.716980e+00,2.677601e+02,2.150786e+00,3.284398e+03,43.510470,10.877618
148.0000000000,4.00001000,0.00000000,-1.00000000,7.052177e-04,-3.482913e-14,-6.152400e-04,-8.724115e-01,2.677585e+02,2.150778e+00,3.049808e+03,41.571265,10.392816
148.0000000000,4.00001000,0.00000000,-0.50000000,7.555911e-04,-5.221211e-15,-1.061270e-04,-1.404556e-01,2.677583e+02,2.150778e+00,2.846484e+03,39.728111,9.932028
148.0000000000,4.00001000,0.00000000,0.00000000,8.059708e-04,4.068421e-10,4.029856e-04,5.000003e-01,2.677597e+02,2.150787e+00,2.668567e+03,37.979372,9.494843
148.0000000000,4.00001000,0.00000000,0.50000000,8.563582e-04,7.852273e-13,9.121072e-04,1.065100e+00,2.677625e+02,2.150804e+00,2.511570e+03,36.323434,9.080859
148.0000000000,4.00001000,0.00000000,1.00000000,9.067541e-04,-1.621831e-11,1.421248e-03,1.567402e+00,2.677667e+02,2.150828e+00,2.372009e+03,34.758707,8.689677
