T[MeV],muB[MeV],muS[MeV],muQ[MeV],nB[1/fm^3],nS[1/fm^3],nQ[1/fm^3],Q/B,e[MeV/fm^3],s[1/fm^3],s/nB,chi2,chi2/N_dof
146.0000000000,25.00001000,0.00000000,-7.00000000,3.833100e-03,-3.742186e-10,-4.466479e-03,-1.165239e+00,2.428857e+02,1.981194e+00,5.168646e+02,5.003448,1.250862
146.0000000000,25.00001000,0.00000000,-6.00000000,3.922083e-03,-2.235106e-10,-3.509572e-03,-8.948234e-01,2.428732e+02,1.981135e+00,5.051233e+02,4.403878,1.100970
146.0000000000,25.00001000,0.00000000,-5.00000000,4.011185e-03,-1.255199e-10,-2.552909e-03,-6.364475e-01,2.428661e+02,1.981108e+00,4.938959e+02,3.930530,0.982632
146.0000000000,25.00001000,0.00000000,-4.00000000,4.100415e-03,-6.511302e-11,-1.596415e-03,-3.893302e-01,2.428645e+02,1.981111e+00,4.831490e+02,3.579486,0.894872
146.0000000000,25.00001000,0.00000000,-3.00000000,4.189780e-03,-3.035691e-11,-6.400146e-04,-1.527561e-01,2.428684e+02,1.981145e+00,4.728518e+02,3.346936,0.836734
146.0000000000,25.00001000,0.00000000,-2.00000000,4.279291e-03,-1.213913e-11,3.163691e-04,7.393027e-02,2.428777e+02,1.981210e+00,4.629762e+02,3.229169,0.807292
146.0000000000,25.00001000,0.00000000,-1.00000000,4.368954e-03,-3.789893e-12,1.272812e-03,2.913310e-01,2.428925e+02,1.981305e+00,4.534965e+02,3.222576,0.805644
146.0000000000,25.00001000,0.00000000,0.00000000,4.458780e-03,-7.037284e-13,2.229390e-03,5.000000e-01,2.429127e+02,1.981432e+00,4.443888e+02,3.323643,0.830911
146.0000000000,25.00001000,0.00000000,1.00000000,4.548775e-03,3.790721e-14,3.186179e-03,7.004477e-01,2.429384e+02,1.981589e+00,4.356314e+02,3.528952,0.882238
146.0000000000,25.00001000,0.00000000,2.00000000,4.638948e-03,4.395126e-14,4.143255e-03,8.931452e-01,2.429695e+02,1.981777e+00,4.272040e+02,3.835176,0.958794
146.0000000000,25.00001000,0.00000000,3.00000000,4.729309e-03,-9.563474e-15,5.100694e-03,1.078528e+00,2.430061e+02,1.981996e+00,4.190878e+02,4.239078,1.059769
146.0000000000,25.00001000,0.00000000,4.00000000,4.819866e-03,-5.863822e-10,6.058572e-03,1.257000e+00,2.430482e+02,1.982246e+00,4.112657e+02,4.737506,1.184377
146.0000000000,25.00001000,0.00000000,5.00000000,4.910627e-03,-3.582265e-10,7.016966e-03,1.428935e+00,2.430957e+02,1.982526e+00,4.037216e+02,5.327397,1.331849
146.0000000000,25.00001000,0.00000000,6.00000000,5.001601e-03,1.382724e-13,7.975952e-03,1.594680e+00,2.431488e+02,1.982838e+00,3.964407e+02,6.005766,1.501441
146.0000000000,25.00001000,0.00000000,7.00000000,5.092796e-03,1.110282e-12,8.935606e-03,1.754558e+00,2.432073e+02,1.983180e+00,3.894090e+02,6.769712,1.692428
146.0000000000,25.00001000,0.00000000,8.00000000,5.184221e-03,4.565433e-12,9.896006e-03,1.908870e+00,2.432713e+02,1.983554e+00,3.826136e+02,7.616411,1.904103
146.0000000000,26.00001000,0.00000000,-10.00000000,3.746133e-03,1.743439e-16,-7.250795e-03,-1.935541e+00,2.429937e+02,1.981786e+00,5.290218e+02,7.176716,1.794179
146.0000000000,26.00001000,0.00000000,-9.00000000,3.834834e-03,7.869933e-17,-6.292601e-03,-1.640906e+00,2.429657e+02,1.981641e+00,5.167476e+02,6.234082,1.558521
146.0000000000,26.00001000,0.00000000,-8.00000000,3.923635e-03,-6.321399e-10,-5.334872e-03,-1.359676e+00,2.429432e+02,1.981527e+00,5.050232e+02,5.427833,1.356958
146.0000000000,26.00001000,0.00000000,-7.00000000,4.012546e-03,-3.988005e-10,-4.377533e-03,-1.090962e+00,2.429261e+02,1.981443e+00,4.938121e+02,4.753791,1.188448
146.0000000000,26.00001000,0.00000000,-6.00000000,4.101574e-03,-2.397336e-10,-3.420506e-03,-8.339498e-01,2.429145e+02,1.981391e+00,4.830806e+02,4.207888,1.051972
146.0000000000,26.00001000,0.00000000,-5.00000000,4.190728e-03,-1.357032e-10,-2.463717e-03,-5.878971e-01,2.429084e+02,1.981369e+00,4.727982e+02,3.786169,0.946542
146.0000000000,26.00001000,0.00000000,-4.00000000,4.280017e-03,-7.110564e-11,-1.507088e-03,-3.521220e-01,2.429077e+02,1.981378e+00,4.629369e+02,3.484779,0.871195
146.0000000000,26.00001000,0.00000000,-3.00000000,4.369448e-03,-3.358994e-11,-5.505435e-04,-1.259984e-01,2.429124e+02,1.981417e+00,4.534708e+02,3.299972,0.824993
146.0000000000,26.00001000,0.00000000,-2.00000000,4.459032e-03,-1.367891e-11,4.059925e-04,9.104948e-02,2.429227e+02,1.981488e+00,4.443763e+02,3.228096,0.807024
146.0000000000,26.00001000,0.00000000,-1.00000000,4.548775e-03,-4.390773e-12,1.362596e-03,2.995523e-01,2.429384e+02,1.981589e+00,4.356314e+02,3.265603,0.816401
146.0000000000,26.00001000,0.00000000,0.00000000,4.638686e-03,-8.608981e-13,2.319343e-03,5.000000e-01,2.429595e+02,1.981721e+00,4.272160e+02,3.409035,0.852259
146.0000000000,26.00001000,0.00000000,1.00000000,4.728775e-03,3.553679e-14,3.276310e-03,6.928454e-01,2.429861e+02,1.981884e+00,4.191115e+02,3.655029,0.913757
146.0000000000,26.00001000,0.00000000,2.00000000,4.819049e-03,6.086007e-14,4.233572e-03,8.785079e-01,2.430182e+02,1.982078e+00,4.113007e+02,4.000313,1.000078
146.0000000000,26.00001000,0.00000000,3.00000000,4.909517e-03,-8.693000e-15,5.191206e-03,1.057376e+00,2.430557e+02,1.982302e+00,4.037673e+02,4.441701,1.110425
146.0000000000,26.00001000,0.00000000,4.00000000,5.000187e-03,-6.466346e-15,6.149288e-03,1.229812e+00,2.430987e+02,1.982558e+00,3.964968e+02,4.976094,1.244024
146.0000000000,26.00001000,0.00000000,5.00000000,5.091069e-03,-8.337749e-11,7.107894e-03,1.396150e+00,2.431472e+02,1.982844e+00,3.894751e+02,5.600476,1.400119
146.0000000000,26.00001000,0.00000000,6.00000000,5.182170e-03,8.531767e-14,8.067101e-03,1.556703e+00,2.432012e+02,1.983162e+00,3.826894e+02,6.311911,1.577978
146.0000000000,26.00001000,0.00000000,7.00000000,5.273500e-03,8.394520e-13,9.026984e-03,1.711763e+00,2.432606e+02,1.983510e+00,3.761278e+02,7.107543,1.776886
146.0000000000,26.00001000,0.00000000,8.00000000,5.365067e-03,3.744006e-12,9.987621e-03,1.861602e+00,2.433256e+02,1.983889e+00,3.697790e+02,7.984595,1.996149
146.0000000000,27.00001000,0.00000000,-11.00000000,3.837001e-03,3.409580e-16,-8.120959e-03,-2.116486e+00,2.430657e+02,1.982201e+00,5.166015e+02,7.833872,1.958468
146.0000000000,27.00001000,0.00000000,-10.00000000,3.925631e-03,2.008349e-16,-7.162130e-03,-1.824453e+00,2.430332e+02,1.982030e+00,5.048947e+02,6.810873,1.702718
146.0000000000,27.00001000,0.00000000,-9.00000000,4.014360e-03,1.215326e-16,-6.203836e-03,-1.545411e+00,2.430061e+02,1.981891e+00,4.937003e+02,5.926305,1.481576
146.0000000000,27.00001000,0.00000000,-8.00000000,4.103197e-03,-6.696403e-10,-5.245999e-03,-1.278515e+00,2.429845e+02,1.981782e+00,4.829849e+02,5.175944,1.293986
146.0000000000,27.00001000,0.00000000,-7.00000000,4.192149e-03,-4.246704e-10,-4.288542e-03,-1.022994e+00,2.429683e+02,1.981704e+00,4.727180e+02,4.555682,1.138921
146.0000000000,27.00001000,0.00000000,-6.00000000,4.281226e-03,-2.568935e-10,-3.331391e-03,-7.781394e-01,2.429577e+02,1.981657e+00,4.628714e+02,4.061518,1.015380
146.0000000000,27.00001000,0.00000000,-5.00000000,4.370436e-03,-1.465425e-10,-2.374467e-03,-5.433021e-01,2.429524e+02,1.981641e+00,4.534195e+02,3.689559,0.922390
146.0000000000,27.00001000,0.00000000,-4.00000000,4.459788e-03,-7.753516e-11,-1.417696e-03,-3.178843e-01,2.429527e+02,1.981656e+00,4.443385e+02,3.436016,0.859004
146.0000000000,27.00001000,0.00000000,-3.00000000,4.549289e-03,-3.709522e-11,-4.610013e-04,-1.013348e-01,2.429584e+02,1.981701e+00,4.356067e+02,3.297201,0.824300
146.0000000000,27.00001000,0.00000000,-2.00000000,4.638948e-03,-1.537294e-11,4.956938e-04,1.068548e-01,2.429695e+02,1.981777e+00,4.272040e+02,3.269523,0.817381
146.0000000000,27.00001000,0.00000000,-1.00000000,4.728775e-03,-5.066866e-12,1.452465e-03,3.071546e-01,2.429861e+02,1.981884e+00,4.191115e+02,3.349490,0.837372
146.0000000000,27.00001000,0.00000000,0.00000000,4.818776e-03,-1.045633e-12,2.409388e-03,5.000000e-01,2.430082e+02,1.982022e+00,4.113123e+02,3.533700,0.883425
146.0000000000,27.00001000,0.00000000,1.00000000,4.908962e-03,2.947016e-14,3.366539e-03,6.857946e-01,2.430357e+02,1.982191e+00,4.037902e+02,3.818845,0.954711
146.0000000000,27.00001000,0.00000000,2.00000000,4.999339e-03,8.142574e-14,4.323995e-03,8.649133e-01,2.430687e+02,1.982390e+00,3.965304e+02,4.201703,1.050426
146.0000000000,27.00001000,0.00000000,3.00000000,5.089918e-03,-4.893780e-10,5.281830e-03,1.037704e+00,2.431072e+02,1.982620e+00,3.895191e+02,4.679141,1.169785
146.0000000000,27.00001000,0.00000000,4.00000000,5.180706e-03,-1.081760e-14,6.240123e-03,1.204493e+00,2.431511e+02,1.982882e+00,3.827435e+02,5.248108,1.312027
146.0000000000,27.00001000,0.00000000,5.00000000,5.271712e-03,-4.896339e-14,7.198948e-03,1.365581e+00,2.432006e+02,1.983174e+00,3.761916e+02,5.905635,1.476409
146.0000000000,27.00001000,0.00000000,6.00000000,5.362945e-03,4.866698e-14,8.158382e-03,1.521250e+00,2.432555e+02,1.983497e+00,3.698522e+02,6.648835,1.662209
146.0000000000,27.00001000,0.00000000,7.00000000,5.454413e-03,6.199240e-13,9.118502e-03,1.671766e+00,2.433159e+02,1.983851e+00,3.637148e+02,7.474896,1.868724
146.0000000000,28.00001000,0.00000000,-11.00000000,4.016629e-03,4.077677e-16,-8.032365e-03,-1.999778e+00,2.431061e+02,1.982450e+00,4.935607e+02,7.465513,1.866378
146.0000000000,28.00001000,0.00000000,-10.00000000,4.105284e-03,2.306731e-16,-7.073438e-03,-1.723008e+00,2.430745e+02,1.982286e+00,4.828620e+02,6.500700,1.625175
146.0000000000,28.00001000,0.00000000,-9.00000000,4.194045e-03,1.196750e-16,-6.115037e-03,-1.458028e+00,2.430484e+02,1.982152e+00,4.726110e+02,5.672136,1.418034
146.0000000000,28.00001000,0.00000000,-8.00000000,4.282921e-03,-7.089250e-10,-5.157085e-03,-1.204105e+00,2.430277e+02,1.982049e+00,4.627797e+02,4.975670,1.243917
146.0000000000,28.00001000,0.00000000,-7.00000000,4.371919e-03,-4.518830e-10,-4.199505e-03,-9.605633e-01,2.430124e+02,1.981977e+00,4.533425e+02,4.407255,1.101814
146.0000000000,28.00001000,0.00000000,-6.00000000,4.461048e-03,-2.750339e-10,-3.242221e-03,-7.267845e-01,2.430027e+02,1.981935e+00,4.442757e+02,3.962959,0.990740
146.0000000000,28.00001000,0.00000000,-5.00000000,4.550318e-03,-1.580711e-10,-2.285157e-03,-5.021973e-01,2.429984e+02,1.981925e+00,4.355574e+02,3.638951,0.909738
146.0000000000,28.00001000,0.00000000,-4.00000000,4.639735e-03,-8.442662e-11,-1.328237e-03,-2.862743e-01,2.429995e+02,1.981945e+00,4.271677e+02,3.431502,0.857875
146.0000000000,28.00001000,0.00000000,-3.00000000,4.729309e-03,-4.089066e-11,-3.713845e-04,-7.852827e-02,2.430061e+02,1.981996e+00,4.190878e+02,3.336982,0.834246
146.0000000000,28.00001000,0.00000000,-2.00000000,4.819049e-03,-1.723321e-11,5.854766e-04,1.214921e-01,2.430182e+02,1.982078e+00,4.113007e+02,3.351860,0.837965
146.0000000000,28.00001000,0.00000000,-1.00000000,4.908962e-03,-5.825442e-12,1.542422e-03,3.142054e-01,2.430357e+02,1.982191e+00,4.037902e+02,3.472698,0.868174
146.0000000000,28.00001000,0.00000000,0.00000000,4.999057e-03,-1.261557e-12,2.499528e-03,5.000000e-01,2.430587e+02,1.982334e+00,3.965416e+02,3.696149,0.924037
146.0000000000,28.00001000,0.00000000,1.00000000,5.089342e-03,1.845427e-14,3.456871e-03,6.792373e-01,2.430872e+02,1.982508e+00,3.895412e+02,4.018955,1.004739
146.0000000000,28.00001000,0.00000000,2.00000000,5.179827e-03,1.059512e-13,4.414527e-03,8.522536e-01,2.431211e+02,1.982714e+00,3.827760e+02,4.437949,1.109487
146.0000000000,28.00001000,0.00000000,3.00000000,5.270520e-03,6.326887e-12,5.372571e-03,1.019363e+00,2.431605e+02,1.982950e+00,3.762342e+02,4.950043,1.237511
146.0000000000,28.00001000,0.00000000,4.00000000,5.361429e-03,-1.609928e-14,6.331081e-03,1.180857e+00,2.432054e+02,1.983217e+00,3.699045e+02,5.552237,1.388059
146.0000000000,28.00001000,0.00000000,5.00000000,5.452564e-03,-8.299212e-11,7.290131e-03,1.337010e+00,2.432558e+02,1.983515e+00,3.637765e+02,6.241607,1.560402
146.0000000000,28.00001000,0.00000000,6.00000000,5.543931e-03,2.480754e-14,8.249800e-03,1.488078e+00,2.433116e+02,1.983843e+00,3.578405e+02,7.015311,1.753828
146.0000000000,28.00001000,0.00000000,7.00000000,5.635542e-03,4.450424e-13,9.210163e-03,1.634300e+00,2.433729e+02,1.984203e+00,3.520874e+02,7.870582,1.967645
146.0000000000,29.00001000,0.00000000,-11.00000000,4.196416e-03,4.321284e-16,-7.943748e-03,-1.892984e+00,2.431484e+02,1.982711e+00,4.724773e+02,7.152897,1.788224
146.0000000000,29.00001000,0.00000000,-10.00000000,4.285100e-03,2.686156e-16,-6.984716e-03,-1.630001e+00,2.431177e+02,1.982552e+00,4.626619e+02,6.244205,1.561051
146.0000000000,29.00001000,0.00000000,-9.00000000,4.373896e-03,1.448677e-16,-6.026201e-03,-1.377765e+00,2.430925e+02,1.982424e+00,4.532399e+02,5.469648,1.367412
146.0000000000,29.00001000,0.00000000,-8.00000000,4.462814e-03,8.884051e-17,-5.068126e-03,-1.135635e+00,2.430727e+02,1.982327e+00,4.441877e+02,4.825139,1.206285
146.0000000000,29.00001000,0.00000000,-7.00000000,4.551861e-03,-4.804952e-10,-4.110416e-03,-9.030188e-01,2.430584e+02,1.982260e+00,4.354835e+02,4.306701,1.076675
146.0000000000,29.00001000,0.00000000,-6.00000000,4.641047e-03,-2.941998e-10,-3.152994e-03,-6.793712e-01,2.430495e+02,1.982225e+00,4.271073e+02,3.910459,0.977615
146.0000000000,29.00001000,0.00000000,-5.00000000,4.730379e-03,-1.703243e-10,-2.195782e-03,-4.641874e-01,2.430461e+02,1.982220e+00,4.190404e+02,3.632646,0.908161
146.0000000000,29.00001000,0.00000000,-4.00000000,4.819866e-03,-9.180625e-11,-1.238706e-03,-2.570002e-01,2.430482e+02,1.982246e+00,4.112657e+02,3.469591,0.867398
146.0000000000,29.00001000,0.00000000,-3.00000000,4.909517e-03,-4.499502e-11,-2.816895e-04,-5.737622e-02,2.430557e+02,1.982302e+00,4.037673e+02,3.417723,0.854431
146.0000000000,29.00001000,0.00000000,-2.00000000,4.999339e-03,-1.927231e-11,6.753444e-04,1.350867e-01,2.430687e+02,1.982390e+00,3.965304e+02,3.473565,0.868391
146.0000000000,29.00001000,0.00000000,-1.00000000,5.089342e-03,-6.674168e-12,1.632471e-03,3.207627e-01,2.430872e+02,1.982508e+00,3.895412e+02,3.633734,0.908434
146.0000000000,29.00001000,0.00000000,0.00000000,5.179535e-03,-1.512671e-12,2.589767e-03,5.000000e-01,2.431111e+02,1.982658e+00,3.827868e+02,3.894935,0.973734
146.0000000000,29.00001000,0.00000000,1.00000000,5.269924e-03,1.143891e-15,3.547309e-03,6.731232e-01,2.431405e+02,1.982838e+00,3.762554e+02,4.253962,1.063491
146.0000000000,29.00001000,0.00000000,2.00000000,5.360520e-03,1.346131e-13,4.505171e-03,8.404354e-01,2.431754e+02,1.983049e+00,3.699359e+02,4.707696,1.176924
146.0000000000,29.00001000,0.00000000,3.00000000,5.451331e-03,7.076825e-10,5.463431e-03,1.002220e+00,2.432157e+02,1.983291e+00,3.638177e+02,5.253098,1.313274
146.0000000000,29.00001000,0.00000000,4.00000000,5.542365e-03,-2.196754e-14,6.422165e-03,1.158741e+00,2.432615e+02,1.983563e+00,3.578912e+02,5.887213,1.471803
146.0000000000,29.00001000,0.00000000,5.00000000,5.633631e-03,-3.066769e-10,7.381448e-03,1.310247e+00,2.433128e+02,1.983867e+00,3.521472e+02,6.607165,1.651791
146.0000000000,29.00001000,0.00000000,6.00000000,5.725137e-03,1.066341e-14,8.341358e-03,1.456971e+00,2.433696e+02,1.984202e+00,3.465771e+02,7.410153,1.852538
146.0000000000,30.00001000,0.00000000,-12.00000000,4.287764e-03,7.945143e-16,-8.814835e-03,-2.055811e+00,2.432278e+02,1.983168e+00,4.625180e+02,7.884815,1.971204
146.0000000000,30.00001000,0.00000000,-11.00000000,4.376369e-03,5.058141e-16,-7.855104e-03,-1.794891e+00,2.431925e+02,1.982984e+00,4.531118e+02,6.894028,1.723507
146.0000000000,30.00001000,0.00000000,-10.00000000,4.465084e-03,2.606642e-16,-6.895960e-03,-1.544419e+00,2.431627e+02,1.982831e+00,4.440746e+02,6.039456,1.509864
146.0000000000,30.00001000,0.00000000,-9.00000000,4.553920e-03,1.633709e-16,-5.937324e-03,-1.303783e+00,2.431384e+02,1.982708e+00,4.353850e+02,5.316968,1.329242
146.0000000000,30.00001000,0.00000000,-8.00000000,4.642883e-03,7.593644e-17,-4.979121e-03,-1.072420e+00,2.431196e+02,1.982617e+00,4.270227e+02,4.722541,1.180635
146.0000000000,30.00001000,0.00000000,-7.00000000,4.731983e-03,-5.105659e-10,-4.021273e-03,-8.498072e-01,2.431062e+02,1.982556e+00,4.189693e+02,4.252262,1.063065
146.0000000000,30.00001000,0.00000000,-6.00000000,4.821228e-03,-3.144382e-10,-3.063705e-03,-6.354615e-01,2.430982e+02,1.982526e+00,4.112076e+02,3.902317,0.975579
146.0000000000,30.00001000,0.00000000,-5.00000000,4.910627e-03,-1.833383e-10,-2.106340e-03,-4.289350e-01,2.430957e+02,1.982526e+00,4.037217e+02,3.668997,0.917249
146.0000000000,30.00001000,0.00000000,-4.00000000,5.000187e-03,-9.970155e-11,-1.149101e-03,-2.298116e-01,2.430987e+02,1.982558e+00,3.964968e+02,3.548690,0.887172
146.0000000000,30.00001000,0.00000000,-3.00000000,5.089918e-03,-4.942810e-11,-1.919128e-04,-3.770450e-02,2.431072e+02,1.982620e+00,3.895191e+02,3.537880,0.884470
146.0000000000,30.00001000,0.00000000,-2.00000000,5.179827e-03,-2.150371e-11,7.653007e-04,1.477464e-01,2.431211e+02,1.982714e+00,3.827760e+02,3.633144,0.908286
146.0000000000,30.00001000,0.00000000,-1.00000000,5.269924e-03,-7.621375e-12,1.722616e-03,3.268768e-01,2.431405e+02,1.982838e+00,3.762554e+02,3.831152,0.957788
146.0000000000,30.00001000,0.00000000,0.00000000,5.360217e-03,-1.803400e-12,2.680109e-03,5.000000e-01,2.431653e+02,1.982993e+00,3.699463e+02,4.128659,1.032165
146.0000000000,30.00001000,0.00000000,1.00000000,5.450715e-03,-2.398726e-14,3.637855e-03,6.674088e-01,2.431957e+02,1.983179e+00,3.638383e+02,4.522510,1.130628
146.0000000000,30.00001000,0.00000000,2.00000000,5.541425e-03,1.675438e-13,4.595931e-03,8.293772e-01,2.432315e+02,1.983395e+00,3.579215e+02,5.009632,1.252408
146.0000000000,30.00001000,0.00000000,3.00000000,5.632357e-03,2.321657e-14,5.554414e-03,9.861616e-01,2.432727e+02,1.983643e+00,3.521870e+02,5.587035,1.396759
146.0000000000,30.00001000,0.00000000,4.00000000,5.723519e-03,-2.785968e-14,6.513379e-03,1.138002e+00,2.433195e+02,1.983921e+00,3.466261e+02,6.251808,1.562952
146.0000000000,30.00001000,0.00000000,5.00000000,5.814920e-03,-6.452715e-10,7.472902e-03,1.285125e+00,2.433717e+02,1.984231e+00,3.412310e+02,7.001118,1.750279
146.0000000000,30.00001000,0.00000000,6.00000000,5.906569e-03,-5.707255e-10,8.433060e-03,1.427743e+00,2.434295e+02,1.984571e+00,3.359939e+02,7.832207,1.958052
146.0000000000,31.00001000,0.00000000,-12.00000000,4.467861e-03,8.898781e-16,-8.726270e-03,-1.953121e+00,2.432729e+02,1.983447e+00,4.439365e+02,7.623525,1.905881
146.0000000000,31.00001000,0.00000000,-11.00000000,4.556494e-03,5.542187e-16,-7.766430e-03,-1.704475e+00,2.432385e+02,1.983268e+00,4.352618e+02,6.686972,1.671743
146.0000000000,31.00001000,0.00000000,-10.00000000,4.645245e-03,3.345361e-16,-6.807166e-03,-1.465405e+00,2.432096e+02,1.983120e+00,4.269140e+02,5.884579,1.471145
146.0000000000,31.00001000,0.00000000,-9.00000000,4.734123e-03,1.910583e-16,-5.848404e-03,-1.235372e+00,2.431862e+02,1.983004e+00,4.188745e+02,5.212281,1.303070
146.0000000000,31.00001000,0.00000000,-8.00000000,4.823136e-03,1.015465e-16,-4.890064e-03,-1.013876e+00,2.431683e+02,1.982917e+00,4.111262e+02,4.666118,1.166530
146.0000000000,31.00001000,0.00000000,-7.00000000,4.912293e-03,-5.421565e-10,-3.932073e-03,-8.004557e-01,2.431558e+02,1.982862e+00,4.036531e+02,4.242237,1.060559
146.0000000000,31.00001000,0.00000000,-6.00000000,5.001601e-03,-3.357982e-10,-2.974352e-03,-5.946800e-01,2.431488e+02,1.982838e+00,3.964407e+02,3.936885,0.984221
146.0000000000,31.00001000,0.00000000,-5.00000000,5.091069e-03,-1.971514e-10,-2.016825e-03,-3.961497e-01,2.431472e+02,1.982844e+00,3.894751e+02,3.746409,0.936602
146.0000000000,31.00001000,0.00000000,-4.00000000,5.180706e-03,-1.081413e-10,-1.059417e-03,-2.044928e-01,2.431511e+02,1.982882e+00,3.827435e+02,3.667253,0.916813
146.0000000000,31.00001000,0.00000000,-3.00000000,5.270520e-03,-5.421075e-11,-1.020509e-04,-1.936258e-02,2.431605e+02,1.982950e+00,3.762342e+02,3.695956,0.923989
146.0000000000,31.00001000,0.00000000,-2.00000000,5.360520e-03,-2.394162e-11,8.553492e-04,1.595646e-01,2.431754e+02,1.983049e+00,3.699359e+02,3.829148,0.957287
146.0000000000,31.00001000,0.00000000,-1.00000000,5.450715e-03,-8.675987e-12,1.812859e-03,3.325912e-01,2.431957e+02,1.983179e+00,3.638383e+02,4.063548,1.015887
146.0000000000,31.00001000,0.00000000,0.00000000,5.541112e-03,-2.138464e-12,2.770556e-03,5.000000e-01,2.432215e+02,1.983339e+00,3.579316e+02,4.395963,1.098991
146.0000000000,31.00001000,0.00000000,1.00000000,5.631720e-03,-5.884563e-14,3.728515e-03,6.620561e-01,2.432527e+02,1.983531e+00,3.522069e+02,4.823285,1.205821
146.0000000000,31.00001000,0.00000000,2.00000000,5.722548e-03,2.047871e-13,4.686812e-03,8.190078e-01,2.432894e+02,1.983753e+00,3.466556e+02,5.342487,1.335622
146.0000000000,31.00001000,0.00000000,3.00000000,5.813605e-03,4.223474e-14,5.645523e-03,9.710882e-01,2.433317e+02,1.984007e+00,3.412696e+02,5.950624,1.487656
146.0000000000,31.00001000,0.00000000,4.00000000,5.904899e-03,-3.312040e-14,6.604726e-03,1.118516e+00,2.433793e+02,1.984291e+00,3.360414e+02,6.644830,1.661207
146.0000000000,31.00001000,0.00000000,5.00000000,5.996439e-03,-8.948620e-15,7.564496e-03,1.261498e+00,2.434325e+02,1.984606e+00,3.309641e+02,7.422314,1.855578
146.0000000000,32.00001000,0.00000000,-12.00000000,4.648134e-03,9.893059e-16,-8.637679e-03,-1.858311e+00,2.433198e+02,1.983736e+00,4.267812e+02,7.414116,1.853529
146.0000000000,32.00001000,0.00000000,-11.00000000,4.736800e-03,6.265534e-16,-7.677721e-03,-1.620867e+00,2.432864e+02,1.983563e+00,4.187560e+02,6.529852,1.632463
146.0000000000,32.00001000,0.00000000,-10.00000000,4.825590e-03,3.689522e-16,-6.718332e-03,-1.392230e+00,2.432584e+02,1.983421e+00,4.110215e+02,5.777758,1.444439
146.0000000000,32.00001000,0.00000000,-9.00000000,4.914514e-03,1.974878e-16,-5.759435e-03,-1.171924e+00,2.432359e+02,1.983310e+00,4.035618e+02,5.153828,1.288457
146.0000000000,32.00001000,0.00000000,-8.00000000,5.003580e-03,1.049833e-16,-4.800953e-03,-9.595037e-01,2.432189e+02,1.983230e+00,3.963622e+02,4.654166,1.163541
146.0000000000,32.00001000,0.00000000,-7.00000000,5.092796e-03,-5.753306e-10,-3.842811e-03,-7.545582e-01,2.432073e+02,1.983180e+00,3.894090e+02,4.274977,1.068744
146.0000000000,32.00001000,0.00000000,-6.00000000,5.182170e-03,-3.583306e-10,-2.884930e-03,-5.567031e-01,2.432012e+02,1.983162e+00,3.826894e+02,4.012565,1.003141
146.0000000000,32.00001000,0.00000000,-5.00000000,5.271712e-03,-2.118033e-10,-1.927236e-03,-3.655806e-01,2.432006e+02,1.983174e+00,3.761916e+02,3.863334,0.965834
146.0000000000,32.00001000,0.00000000,-4.00000000,5.361429e-03,-1.171555e-10,-9.696512e-04,-1.808568e-01,2.432054e+02,1.983217e+00,3.699045e+02,3.823783,0.955946
146.0000000000,32.00001000,0.00000000,-3.00000000,5.451331e-03,-5.936484e-11,-1.210016e-05,-2.219670e-03,2.432157e+02,1.983291e+00,3.638177e+02,3.890503,0.972626
146.0000000000,32.00001000,0.00000000,-2.00000000,5.541425e-03,-2.660110e-11,9.454934e-04,1.706228e-01,2.432315e+02,1.983395e+00,3.579215e+02,4.060174,1.015043
146.0000000000,32.00001000,0.00000000,-1.00000000,5.631720e-03,-9.847543e-12,1.903206e-03,3.379439e-01,2.432527e+02,1.983531e+00,3.522069e+02,4.329565,1.082391
146.0000000000,32.00001000,0.00000000,0.00000000,5.722225e-03,-2.523184e-12,2.861112e-03,5.000000e-01,2.432794e+02,1.983697e+00,3.466654e+02,4.695532,1.173883
146.0000000000,32.00001000,0.00000000,1.00000000,5.812948e-03,-1.054941e-13,3.819290e-03,6.570315e-01,2.433116e+02,1.983894e+00,3.412889e+02,5.155013,1.288753
146.0000000000,32.00001000,0.00000000,2.00000000,5.903898e-03,2.462652e-13,4.777815e-03,8.092645e-01,2.433493e+02,1.984123e+00,3.360699e+02,5.705027,1.426257
146.0000000000,32.00001000,0.00000000,3.00000000,5.995084e-03,6.734959e-14,5.736763e-03,9.569113e-01,2.433924e+02,1.984382e+00,3.310015e+02,6.342672,1.585668
146.0000000000,32.00001000,0.00000000,4.00000000,6.086513e-03,-3.692674e-14,6.696211e-03,1.100172e+00,2.434411e+02,1.984672e+00,3.260770e+02,7.065125,1.766281
146.0000000000,32.00001000,0.00000000,5.00000000,6.178195e-03,-1.613090e-14,7.656235e-03,1.239235e+00,2.434952e+02,1.984993e+00,3.212901e+02,7.869637,1.967409
146.0000000000,33.00001000,0.00000000,-12.00000000,4.828591e-03,1.103066e-15,-8.549057e-03,-1.770508e+00,2.433686e+02,1.984038e+00,4.108937e+02,7.254708,1.813677
146.0000000000,33.00001000,0.00000000,-11.00000000,4.917292e-03,6.851806e-16,-7.588975e-03,-1.543324e+00,2.433360e+02,1.983870e+00,4.034477e+02,6.420851,1.605213
146.0000000000,33.00001000,0.00000000,-10.00000000,5.006126e-03,4.159170e-16,-6.629454e-03,-1.324268e+00,2.433090e+02,1.983734e+00,3.962613e+02,5.717230,1.429307
