T[MeV],muB[MeV],muS[MeV],muQ[MeV],nB[1/fm^3],nS[1/fm^3],nQ[1/fm^3],Q/B,e[MeV/fm^3],s[1/fm^3],s/nB,chi2,chi2/N_dof
147.0000000000,390.00001000,0.00000000,-8.00000000,1.654412e-01,2.624208e-13,7.012824e-02,4.238862e-01,4.797023e+02,3.309363e+00,2.000326e+01,17.230597,2.871766
147.0000000000,390.00001000,0.00000000,-7.50000000,1.656832e-01,2.486838e-13,7.102839e-02,4.287000e-01,4.800717e+02,3.311281e+00,1.998562e+01,17.285867,2.880978
147.0000000000,390.00001000,0.00000000,-7.00000000,1.659268e-01,2.356501e-13,7.193029e-02,4.335062e-01,4.804446e+02,3.313216e+00,1.996794e+01,17.370959,2.895160
147.0000000000,390.00001000,0.00000000,-6.50000000,1.661719e-01,2.232076e-13,7.283396e-02,4.383048e-01,4.808211e+02,3.315168e+00,1.995023e+01,17.485458,2.914243
147.0000000000,390.00001000,0.00000000,-6.00000000,1.664186e-01,2.113953e-13,7.373940e-02,4.430959e-01,4.812011e+02,3.317137e+00,1.993249e+01,17.628949,2.938158
147.0000000000,390.00001000,0.00000000,-5.50000000,1.666669e-01,2.002165e-13,7.464666e-02,4.478794e-01,4.815847e+02,3.319124e+00,1.991472e+01,17.801027,2.966838
148.0000000000,385.00001000,0.00000000,-9.00000000,1.683407e-01,2.985397e-13,6.971510e-02,4.141310e-01,4.956024e+02,3.409517e+00,2.025367e+01,17.991493,2.998582
148.0000000000,385.00001000,0.00000000,-8.50000000,1.685833e-01,2.830160e-13,7.063062e-02,4.189658e-01,4.959711e+02,3.411432e+00,2.023589e+01,17.776966,2.962828
148.0000000000,385.00001000,0.00000000,-8.00000000,1.688273e-01,2.683218e-13,7.154785e-02,4.237930e-01,4.963435e+02,3.413364e+00,2.021807e+01,17.595863,2.932644
148.0000000000,385.00001000,0.00000000,-7.50000000,1.690730e-01,2.543528e-13,7.246682e-02,4.286127e-01,4.967194e+02,3.415313e+00,2.020023e+01,17.447719,2.907953
148.0000000000,385.00001000,0.00000000,-7.00000000,1.693202e-01,2.410472e-13,7.338756e-02,4.334248e-01,4.970990e+02,3.417280e+00,2.018235e+01,17.332073,2.888679
148.0000000000,385.00001000,0.00000000,-6.50000000,1.695689e-01,2.284037e-13,7.431007e-02,4.382293e-01,4.974822e+02,3.419264e+00,2.016445e+01,17.248472,2.874745
148.0000000000,385.00001000,0.00000000,-6.00000000,1.698193e-01,2.164004e-13,7.523439e-02,4.430262e-01,4.978690e+02,3.421265e+00,2.014651e+01,17.196465,2.866078
148.0000000000,385.00001000,0.00000000,-5.50000000,1.700712e-01,2.049508e-13,7.616052e-02,4.478156e-01,4.982594e+02,3.423284e+00,2.012854e+01,17.175610,2.862602
148.0000000000,385.00001000,0.00000000,-5.00000000,1.703247e-01,1.941306e-13,7.708850e-02,4.525974e-01,4.986535e+02,3.425320e+00,2.011054e+01,17.185470,2.864245
148.0000000000,385.00001000,0.00000000,-4.50000000,1.705797e-01,1.838252e-13,7.801833e-02,4.573717e-01,4.990512e+02,3.427374e+00,2.009251e+01,17.225612,2.870935
148.0000000000,385.00001000,0.00000000,-4.00000000,1.708364e-01,1.740250e-13,7.895005e-02,4.621384e-01,4.994526e+02,3.429445e+00,2.007444e+01,17.295609,2.882602
148.0000000000,385.00001000,0.00000000,-3.50000000,1.710946e-01,1.647556e-13,7.988366e-02,4.668975e-01,4.998577e+02,3.431534e+00,2.005635e+01,17.395040,2.899173
148.0000000000,385.00001000,0.00000000,-3.00000000,1.713545e-01,1.558956e-13,8.081920e-02,4.716491e-01,5.002665e+02,3.433640e+00,2.003823e+01,17.523489,2.920582
148.0000000000,385.00001000,0.00000000,-2.50000000,1.716160e-01,1.475282e-13,8.175668e-02,4.763931e-01,5.006789e+02,3.435765e+00,2.002007e+01,17.680545,2.946757
148.0000000000,385.00001000,0.00000000,-2.00000000,1.718791e-01,1.395516e-13,8.269611e-02,4.811296e-01,5.010951e+02,3.437906e+00,2.000189e+01,17.865801,2.977633
148.0000000000,390.00001000,0.00000000,-10.00000000,1.731957e-01,4.667253e-13,7.031275e-02,4.059727e-01,5.034146e+02,3.449629e+00,1.991751e+01,17.428142,2.904690
148.0000000000,390.00001000,0.00000000,-9.50000000,1.734426e-01,4.433245e-13,7.124042e-02,4.107436e-01,5.037883e+02,3.451564e+00,1.990033e+01,17.308876,2.884813
148.0000000000,390.00001000,0.00000000,-9.00000000,1.736910e-01,4.209933e-13,7.216984e-02,4.155071e-01,5.041656e+02,3.453517e+00,1.988311e+01,17.221430,2.870238
148.0000000000,390.00001000,0.00000000,-8.50000000,1.739410e-01,3.998147e-13,7.310102e-02,4.202633e-01,5.045465e+02,3.455487e+00,1.986586e+01,17.165364,2.860894
148.0000000000,390.00001000,0.00000000,-8.00000000,1.741926e-01,3.795981e-13,7.403397e-02,4.250121e-01,5.049312e+02,3.457475e+00,1.984857e+01,17.140243,2.856707
148.0000000000,390.00001000,0.00000000,-7.50000000,1.744458e-01,3.603546e-13,7.496873e-02,4.297537e-01,5.053195e+02,3.459481e+00,1.983126e+01,17.145637,2.857606
148.0000000000,390.00001000,0.00000000,-7.00000000,1.747006e-01,3.420372e-13,7.590531e-02,4.344879e-01,5.057115e+02,3.461504e+00,1.981392e+01,17.181120,2.863520
148.0000000000,390.00001000,0.00000000,-6.50000000,1.749570e-01,3.245809e-13,7.684374e-02,4.392149e-01,5.061072e+02,3.463545e+00,1.979654e+01,17.246273,2.874379
148.0000000000,390.00001000,0.00000000,-6.00000000,1.752151e-01,3.080264e-13,7.778402e-02,4.439345e-01,5.065066e+02,3.465603e+00,1.977914e+01,17.340683,2.890114
148.0000000000,390.00001000,0.00000000,-5.50000000,1.754748e-01,2.922083e-13,7.872619e-02,4.486468e-01,5.069098e+02,3.467679e+00,1.976170e+01,17.463939,2.910657
148.0000000000,390.00001000,0.00000000,-5.00000000,1.757361e-01,2.771552e-13,7.967025e-02,4.533518e-01,5.073166e+02,3.469773e+00,1.974423e+01,17.615639,2.935940
148.0000000000,390.00001000,0.00000000,-4.50000000,1.759990e-01,2.628488e-13,8.061625e-02,4.580495e-01,5.077272e+02,3.471885e+00,1.972673e+01,17.795381,2.965897
149.0000000000,390.00001000,0.00000000,-9.50000000,1.825470e-01,6.292668e-13,7.521660e-02,4.120396e-01,5.301525e+02,3.605441e+00,1.975075e+01,17.905467,2.984244
149.0000000000,390.00001000,0.00000000,-9.00000000,1.828068e-01,5.985282e-13,7.618160e-02,4.167328e-01,5.305491e+02,3.607483e+00,1.973385e+01,17.760595,2.960099
149.0000000000,390.00001000,0.00000000,-8.50000000,1.830683e-01,5.693284e-13,7.714844e-02,4.214189e-01,5.309495e+02,3.609543e+00,1.971692e+01,17.647466,2.941244
149.0000000000,390.00001000,0.00000000,-8.00000000,1.833314e-01,5.414124e-13,7.811715e-02,4.260979e-01,5.313538e+02,3.611621e+00,1.969995e+01,17.565641,2.927607
149.0000000000,390.00001000,0.00000000,-7.50000000,1.835962e-01,5.147683e-13,7.908773e-02,4.307699e-01,5.317618e+02,3.613717e+00,1.968296e+01,17.514687,2.919115
149.0000000000,390.00001000,0.00000000,-7.00000000,1.838627e-01,4.894479e-13,8.006021e-02,4.354347e-01,5.321738e+02,3.615831e+00,1.966593e+01,17.494177,2.915696
149.0000000000,390.00001000,0.00000000,-6.50000000,1.841309e-01,4.652405e-13,8.103461e-02,4.400925e-01,5.325895e+02,3.617964e+00,1.964887e+01,17.503687,2.917281
149.0000000000,390.00001000,0.00000000,-6.00000000,1.844007e-01,4.421831e-13,8.201096e-02,4.447432e-01,5.330091e+02,3.620115e+00,1.963179e+01,17.542801,2.923800
149.0000000000,390.00001000,0.00000000,-5.50000000,1.846722e-01,4.201606e-13,8.298927e-02,4.493869e-01,5.334326e+02,3.622284e+00,1.961467e+01,17.611106,2.935184
149.0000000000,390.00001000,0.00000000,-5.00000000,1.849454e-01,3.992734e-13,8.396956e-02,4.540234e-01,5.338600e+02,3.624472e+00,1.959752e+01,17.708195,2.951366
149.0000000000,390.00001000,0.00000000,-4.50000000,1.852204e-01,3.792959e-13,8.495186e-02,4.586529e-01,5.342913e+02,3.626678e+00,1.958034e+01,17.833666,2.972278
149.0000000000,390.00001000,0.00000000,-4.00000000,1.854970e-01,3.602585e-13,8.593618e-02,4.632753e-01,5.347265e+02,3.628903e+00,1.956313e+01,17.987122,2.997854
149.0000000000,395.00001000,0.00000000,-10.00000000,1.880393e-01,9.196526e-13,7.686599e-02,4.087762e-01,5.390065e+02,3.650504e+00,1.941352e+01,17.916318,2.986053
149.0000000000,395.00001000,0.00000000,-9.50000000,1.883053e-01,8.761254e-13,7.784588e-02,4.134024e-01,5.394123e+02,3.652586e+00,1.939714e+01,17.889245,2.981541
149.0000000000,395.00001000,0.00000000,-9.00000000,1.885731e-01,8.344527e-13,7.882766e-02,4.180218e-01,5.398219e+02,3.654686e+00,1.938074e+01,17.892023,2.982004
149.0000000000,395.00001000,0.00000000,-8.50000000,1.888426e-01,7.947692e-13,7.981133e-02,4.226342e-01,5.402355e+02,3.656805e+00,1.936431e+01,17.924242,2.987374
149.0000000000,395.00001000,0.00000000,-8.00000000,1.891137e-01,7.568733e-13,8.079694e-02,4.272399e-01,5.406529e+02,3.658943e+00,1.934784e+01,17.985496,2.997583
