T[MeV],muB[MeV],muS[MeV],muQ[MeV],nB[1/fm^3],nS[1/fm^3],nQ[1/fm^3],Q/B,e[MeV/fm^3],s[1/fm^3],s/nB,chi2,chi2/N_dof
143.0000000000,371.00001000,0.00000000,-3.90000000,1.200114e-01,6.152689e-15,5.496462e-02,4.579949e-01,3.677246e+02,2.656156e+00,2.213253e+01,17.876601,2.979434
143.0000000000,371.00001000,0.00000000,-3.80000000,1.200490e-01,6.079068e-15,5.511203e-02,4.590795e-01,3.677820e+02,2.656464e+00,2.212816e+01,17.864740,2.977457
143.0000000000,371.00001000,0.00000000,-3.70000000,1.200866e-01,5.961878e-15,5.525949e-02,4.601636e-01,3.678394e+02,2.656772e+00,2.212380e+01,17.854257,2.975709
143.0000000000,371.00001000,0.00000000,-3.60000000,1.201243e-01,5.871933e-15,5.540700e-02,4.612474e-01,3.678969e+02,2.657080e+00,2.211943e+01,17.845149,2.974191
143.0000000000,371.00001000,0.00000000,-3.50000000,1.201620e-01,5.767987e-15,5.555457e-02,4.623307e-01,3.679546e+02,2.657389e+00,2.211506e+01,17.837411,2.972902
143.0000000000,371.00001000,0.00000000,-3.40000000,1.201997e-01,5.735567e-15,5.570220e-02,4.634137e-01,3.680124e+02,2.657699e+00,2.211069e+01,17.831040,2.971840
143.0000000000,371.00001000,0.00000000,-3.30000000,1.202375e-01,5.649401e-15,5.584989e-02,4.644963e-01,3.680702e+02,2.658009e+00,2.210631e+01,17.826032,2.971005
143.0000000000,371.00001000,0.00000000,-3.20000000,1.202754e-01,5.564234e-15,5.599763e-02,4.655784e-01,3.681282e+02,2.658320e+00,2.210194e+01,17.822382,2.970397
143.0000000000,371.00001000,0.00000000,-3.10000000,1.203133e-01,5.427577e-15,5.614543e-02,4.666602e-01,3.681864e+02,2.658631e+00,2.209757e+01,17.820087,2.970014
143.0000000000,371.00001000,0.00000000,-3.00000000,1.203512e-01,5.379439e-15,5.629328e-02,4.677416e-01,3.682446e+02,2.658943e+00,2.209319e+01,17.819142,2.969857
143.0000000000,371.00001000,0.00000000,-2.90000000,1.203892e-01,5.280996e-15,5.644119e-02,4.688226e-01,3.683029e+02,2.659255e+00,2.208881e+01,17.819545,2.969924
143.0000000000,371.00001000,0.00000000,-2.80000000,1.204273e-01,5.202283e-15,5.658916e-02,4.699032e-01,3.683614e+02,2.659568e+00,2.208443e+01,17.821289,2.970215
143.0000000000,371.00001000,0.00000000,-2.70000000,1.204654e-01,5.162394e-15,5.673719e-02,4.709834e-01,3.684199e+02,2.659882e+00,2.208005e+01,17.824373,2.970729
143.0000000000,371.00001000,0.00000000,-2.60000000,1.205035e-01,5.036444e-15,5.688527e-02,4.720632e-01,3.684786e+02,2.660196e+00,2.207567e+01,17.828792,2.971465
143.0000000000,371.00001000,0.00000000,-2.50000000,1.205417e-01,4.987575e-15,5.703341e-02,4.731426e-01,3.685374e+02,2.660510e+00,2.207129e+01,17.834541,2.972424
143.0000000000,371.00001000,0.00000000,-2.40000000,1.205799e-01,4.927141e-15,5.718161e-02,4.742216e-01,3.685963e+02,2.660826e+00,2.206690e+01,17.841618,2.973603
143.0000000000,371.00001000,0.00000000,-2.30000000,1.206182e-01,4.861997e-15,5.732987e-02,4.753003e-01,3.686553e+02,2.661141e+00,2.206252e+01,17.850018,2.975003
143.0000000000,371.00001000,0.00000000,-2.20000000,1.206565e-01,4.770361e-15,5.747818e-02,4.763785e-01,3.687144e+02,2.661458e+00,2.205813e+01,17.859737,2.976623
143.0000000000,371.00001000,0.00000000,-2.10000000,1.206949e-01,4.679500e-15,5.762655e-02,4.774563e-01,3.687737e+02,2.661775e+00,2.205374e+01,17.870771,2.978462
143.0000000000,371.00001000,0.00000000,-2.00000000,1.207333e-01,4.631303e-15,5.777498e-02,4.785338e-01,3.688330e+02,2.662092e+00,2.204935e+01,17.883117,2.980519
143.0000000000,371.00001000,0.00000000,-1.90000000,1.207718e-01,4.538332e-15,5.792347e-02,4.796108e-01,3.688925e+02,2.662410e+00,2.204496e+01,17.896770,2.982795
143.0000000000,371.00001000,0.00000000,-1.80000000,1.208103e-01,4.506359e-15,5.807202e-02,4.806875e-01,3.689521e+02,2.662729e+00,2.204057e+01,17.911728,2.985288
143.0000000000,371.00001000,0.00000000,-1.70000000,1.208489e-01,4.415552e-15,5.822063e-02,4.817638e-01,3.690118e+02,2.663048e+00,2.203618e+01,17.927985,2.987997
143.0000000000,371.00001000,0.00000000,-1.60000000,1.208875e-01,4.377282e-15,5.836929e-02,4.828396e-01,3.690716e+02,2.663368e+00,2.203178e+01,17.945538,2.990923
143.0000000000,371.00001000,0.00000000,-1.50000000,1.209262e-01,4.301417e-15,5.851801e-02,4.839151e-01,3.691315e+02,2.663688e+00,2.202739e+01,17.964384,2.994064
143.0000000000,371.00001000,0.00000000,-1.40000000,1.209649e-01,4.238813e-15,5.866680e-02,4.849902e-01,3.691915e+02,2.664009e+00,2.202299e+01,17.984518,2.997420
143.0000000000,372.00001000,0.00000000,-5.50000000,1.201945e-01,8.416645e-15,5.298270e-02,4.408079e-01,3.680394e+02,2.657817e+00,2.211263e+01,17.976587,2.996098
143.0000000000,372.00001000,0.00000000,-5.40000000,1.202316e-01,8.312457e-15,5.312970e-02,4.418947e-01,3.680953e+02,2.658117e+00,2.210831e+01,17.948895,2.991483
143.0000000000,372.00001000,0.00000000,-5.30000000,1.202687e-01,8.207941e-15,5.327675e-02,4.429812e-01,3.681513e+02,2.658417e+00,2.210399e+01,17.922626,2.987104
143.0000000000,372.00001000,0.00000000,-5.20000000,1.203058e-01,8.093787e-15,5.342386e-02,4.440672e-01,3.682074e+02,2.658719e+00,2.209967e+01,17.897775,2.982962
143.0000000000,372.00001000,0.00000000,-5.10000000,1.203430e-01,7.949507e-15,5.357102e-02,4.451528e-01,3.682637e+02,2.659021e+00,2.209535e+01,17.874338,2.979056
143.0000000000,372.00001000,0.00000000,-5.00000000,1.203802e-01,7.843724e-15,5.371823e-02,4.462380e-01,3.683200e+02,2.659323e+00,2.209103e+01,17.852311,2.975385
143.0000000000,372.00001000,0.00000000,-4.90000000,1.204175e-01,7.740144e-15,5.386550e-02,4.473229e-01,3.683765e+02,2.659626e+00,2.208671e+01,17.831690,2.971948
143.0000000000,372.00001000,0.00000000,-4.80000000,1.204548e-01,7.637409e-15,5.401282e-02,4.484073e-01,3.684331e+02,2.659929e+00,2.208238e+01,17.812472,2.968745
143.0000000000,372.00001000,0.00000000,-4.70000000,1.204922e-01,7.520330e-15,5.416020e-02,4.494914e-01,3.684898e+02,2.660234e+00,2.207806e+01,17.794651,2.965775
143.0000000000,372.00001000,0.00000000,-4.60000000,1.205296e-01,7.375934e-15,5.430764e-02,4.505750e-01,3.685466e+02,2.660538e+00,2.207373e+01,17.778224,2.963037
143.0000000000,372.00001000,0.00000000,-4.50000000,1.205671e-01,7.349669e-15,5.445513e-02,4.516583e-01,3.686035e+02,2.660843e+00,2.206940e+01,17.763186,2.960531
143.0000000000,372.00001000,0.00000000,-4.40000000,1.206046e-01,7.189859e-15,5.460267e-02,4.527412e-01,3.686605e+02,2.661149e+00,2.206507e+01,17.749535,2.958256
143.0000000000,372.00001000,0.00000000,-4.30000000,1.206422e-01,7.072337e-15,5.475027e-02,4.538237e-01,3.687176e+02,2.661456e+00,2.206074e+01,17.737265,2.956211
143.0000000000,372.00001000,0.00000000,-4.20000000,1.206798e-01,7.003703e-15,5.489793e-02,4.549058e-01,3.687749e+02,2.661762e+00,2.205641e+01,17.726372,2.954395
143.0000000000,372.00001000,0.00000000,-4.10000000,1.207174e-01,6.916033e-15,5.504564e-02,4.559875e-01,3.688322e+02,2.662070e+00,2.205207e+01,17.716853,2.952809
143.0000000000,372.00001000,0.00000000,-4.00000000,1.207551e-01,6.776814e-15,5.519341e-02,4.570688e-01,3.688897e+02,2.662378e+00,2.204774e+01,17.708704,2.951451
143.0000000000,372.00001000,0.00000000,-3.90000000,1.207929e-01,6.708249e-15,5.534123e-02,4.581497e-01,3.689473e+02,2.662686e+00,2.204340e+01,17.701920,2.950320
143.0000000000,372.00001000,0.00000000,-3.80000000,1.208307e-01,6.589847e-15,5.548911e-02,4.592302e-01,3.690050e+02,2.662996e+00,2.203906e+01,17.696498,2.949416
143.0000000000,372.00001000,0.00000000,-3.70000000,1.208686e-01,6.480690e-15,5.563705e-02,4.603103e-01,3.690628e+02,2.663305e+00,2.203472e+01,17.692434,2.948739
143.0000000000,372.00001000,0.00000000,-3.60000000,1.209065e-01,6.435354e-15,5.578504e-02,4.613901e-01,3.691207e+02,2.663616e+00,2.203038e+01,17.689723,2.948287
143.0000000000,372.00001000,0.00000000,-3.50000000,1.209444e-01,6.324493e-15,5.593309e-02,4.624694e-01,3.691788e+02,2.663926e+00,2.202604e+01,17.688361,2.948060
143.0000000000,372.00001000,0.00000000,-3.40000000,1.209824e-01,6.228148e-15,5.608119e-02,4.635484e-01,3.692369e+02,2.664238e+00,2.202170e+01,17.688346,2.948058
143.0000000000,372.00001000,0.00000000,-3.30000000,1.210204e-01,6.132202e-15,5.622936e-02,4.646270e-01,3.692952e+02,2.664550e+00,2.201735e+01,17.689672,2.948279
143.0000000000,372.00001000,0.00000000,-3.20000000,1.210585e-01,6.040452e-15,5.637758e-02,4.657051e-01,3.693536e+02,2.664862e+00,2.201301e+01,17.692336,2.948723
143.0000000000,372.00001000,0.00000000,-3.10000000,1.210967e-01,5.953335e-15,5.652585e-02,4.667829e-01,3.694121e+02,2.665175e+00,2.200866e+01,17.696334,2.949389
143.0000000000,372.00001000,0.00000000,-3.00000000,1.211349e-01,5.848801e-15,5.667419e-02,4.678603e-01,3.694707e+02,2.665489e+00,2.200431e+01,17.701662,2.950277
143.0000000000,372.00001000,0.00000000,-2.90000000,1.211731e-01,5.782339e-15,5.682258e-02,4.689373e-01,3.695294e+02,2.665803e+00,2.199996e+01,17.708316,2.951386
143.0000000000,372.00001000,0.00000000,-2.80000000,1.212114e-01,5.720483e-15,5.697103e-02,4.700139e-01,3.695882e+02,2.666118e+00,2.199561e+01,17.716293,2.952715
143.0000000000,372.00001000,0.00000000,-2.70000000,1.212497e-01,5.621316e-15,5.711953e-02,4.710901e-01,3.696472e+02,2.666433e+00,2.199126e+01,17.725588,2.954265
143.0000000000,372.00001000,0.00000000,-2.60000000,1.212881e-01,5.543544e-15,5.726810e-02,4.721659e-01,3.697062e+02,2.666749e+00,2.198690e+01,17.736197,2.956033
143.0000000000,372.00001000,0.00000000,-2.50000000,1.213265e-01,5.453488e-15,5.741672e-02,4.732414e-01,3.697654e+02,2.667066e+00,2.198255e+01,17.748117,2.958019
143.0000000000,372.00001000,0.00000000,-2.40000000,1.213650e-01,5.358571e-15,5.756540e-02,4.743164e-01,3.698247e+02,2.667383e+00,2.197819e+01,17.761344,2.960224
143.0000000000,372.00001000,0.00000000,-2.30000000,1.214035e-01,5.299851e-15,5.771414e-02,4.753910e-01,3.698841e+02,2.667700e+00,2.197383e+01,17.775873,2.962646
143.0000000000,372.00001000,0.00000000,-2.20000000,1.214421e-01,5.244482e-15,5.786294e-02,4.764653e-01,3.699436e+02,2.668019e+00,2.196947e+01,17.791702,2.965284
143.0000000000,372.00001000,0.00000000,-2.10000000,1.214807e-01,5.160127e-15,5.801179e-02,4.775392e-01,3.700032e+02,2.668337e+00,2.196511e+01,17.808826,2.968138
143.0000000000,372.00001000,0.00000000,-2.00000000,1.215194e-01,5.044704e-15,5.816071e-02,4.786126e-01,3.700630e+02,2.668657e+00,2.196075e+01,17.827242,2.971207
143.0000000000,372.00001000,0.00000000,-1.90000000,1.215581e-01,4.974419e-15,5.830968e-02,4.796857e-01,3.701228e+02,2.668977e+00,2.195639e+01,17.846945,2.974491
143.0000000000,372.00001000,0.00000000,-1.80000000,1.215969e-01,4.939865e-15,5.845871e-02,4.807584e-01,3.701828e+02,2.669297e+00,2.195202e+01,17.867933,2.977989
143.0000000000,372.00001000,0.00000000,-1.70000000,1.216357e-01,4.842308e-15,5.860780e-02,4.818307e-01,3.702429e+02,2.669618e+00,2.194766e+01,17.890200,2.981700
143.0000000000,372.00001000,0.00000000,-1.60000000,1.216745e-01,4.762295e-15,5.875695e-02,4.829026e-01,3.703031e+02,2.669940e+00,2.194329e+01,17.913744,2.985624
143.0000000000,372.00001000,0.00000000,-1.50000000,1.217134e-01,4.713429e-15,5.890616e-02,4.839741e-01,3.703634e+02,2.670262e+00,2.193892e+01,17.938560,2.989760
143.0000000000,372.00001000,0.00000000,-1.40000000,1.217524e-01,4.603152e-15,5.905543e-02,4.850453e-01,3.704238e+02,2.670585e+00,2.193455e+01,17.964645,2.994108
143.0000000000,372.00001000,0.00000000,-1.30000000,1.217914e-01,4.567927e-15,5.920476e-02,4.861160e-01,3.704844e+02,2.670908e+00,2.193018e+01,17.991996,2.998666
143.0000000000,373.00001000,0.00000000,-6.30000000,1.206807e-01,1.027217e-14,5.217624e-02,4.323497e-01,3.688178e+02,2.661960e+00,2.205788e+01,17.986161,2.997693
143.0000000000,373.00001000,0.00000000,-6.20000000,1.207176e-01,1.012710e-14,5.232328e-02,4.334356e-01,3.688731e+02,2.662258e+00,2.205361e+01,17.953698,2.992283
143.0000000000,373.00001000,0.00000000,-6.10000000,1.207545e-01,9.962044e-15,5.247038e-02,4.345211e-01,3.689286e+02,2.662556e+00,2.204933e+01,17.922669,2.987112
143.0000000000,373.00001000,0.00000000,-6.00000000,1.207915e-01,9.841381e-15,5.261752e-02,4.356062e-01,3.689842e+02,2.662854e+00,2.204505e+01,17.893070,2.982178
143.0000000000,373.00001000,0.00000000,-5.90000000,1.208285e-01,9.709715e-15,5.276472e-02,4.366909e-01,3.690400e+02,2.663153e+00,2.204076e+01,17.864897,2.977483
143.0000000000,373.00001000,0.00000000,-5.80000000,1.208656e-01,9.583568e-15,5.291198e-02,4.377752e-01,3.690958e+02,2.663453e+00,2.203648e+01,17.838145,2.973024
143.0000000000,373.00001000,0.00000000,-5.70000000,1.209028e-01,9.454215e-15,5.305928e-02,4.388592e-01,3.691517e+02,2.663753e+00,2.203220e+01,17.812811,2.968802
143.0000000000,373.00001000,0.00000000,-5.60000000,1.209399e-01,9.301137e-15,5.320665e-02,4.399427e-01,3.692078e+02,2.664054e+00,2.202791e+01,17.788890,2.964815
143.0000000000,373.00001000,0.00000000,-5.50000000,1.209772e-01,9.158906e-15,5.335406e-02,4.410259e-01,3.692639e+02,2.664355e+00,2.202362e+01,17.766378,2.961063
143.0000000000,373.00001000,0.00000000,-5.40000000,1.210144e-01,9.043239e-15,5.350153e-02,4.421086e-01,3.693202e+02,2.664657e+00,2.201933e+01,17.745272,2.957545
143.0000000000,373.00001000,0.00000000,-5.30000000,1.210518e-01,8.942488e-15,5.364906e-02,4.431910e-01,3.693766e+02,2.664960e+00,2.201504e+01,17.725566,2.954261
143.0000000000,373.00001000,0.00000000,-5.20000000,1.210891e-01,8.786661e-15,5.379664e-02,4.442730e-01,3.694331e+02,2.665263e+00,2.201075e+01,17.707258,2.951210
143.0000000000,373.00001000,0.00000000,-5.10000000,1.211266e-01,8.684015e-15,5.394427e-02,4.453546e-01,3.694897e+02,2.665566e+00,2.200646e+01,17.690342,2.948390
143.0000000000,373.00001000,0.00000000,-5.00000000,1.211640e-01,8.565783e-15,5.409196e-02,4.464358e-01,3.695464e+02,2.665871e+00,2.200216e+01,17.674815,2.945803
143.0000000000,373.00001000,0.00000000,-4.90000000,1.212015e-01,8.437517e-15,5.423971e-02,4.475166e-01,3.696033e+02,2.666175e+00,2.199787e+01,17.660673,2.943446
143.0000000000,373.00001000,0.00000000,-4.80000000,1.212391e-01,8.298337e-15,5.438751e-02,4.485971e-01,3.696602e+02,2.666481e+00,2.199357e+01,17.647912,2.941319
143.0000000000,373.00001000,0.00000000,-4.70000000,1.212767e-01,8.158565e-15,5.453536e-02,4.496771e-01,3.697173e+02,2.666787e+00,2.198927e+01,17.636528,2.939421
143.0000000000,373.00001000,0.00000000,-4.60000000,1.213144e-01,8.084678e-15,5.468327e-02,4.507568e-01,3.697745e+02,2.667093e+00,2.198497e+01,17.626516,2.937753
143.0000000000,373.00001000,0.00000000,-4.50000000,1.213521e-01,7.979115e-15,5.483124e-02,4.518360e-01,3.698318e+02,2.667400e+00,2.198067e+01,17.617873,2.936312
143.0000000000,373.00001000,0.00000000,-4.40000000,1.213898e-01,7.841929e-15,5.497926e-02,4.529149e-01,3.698892e+02,2.667708e+00,2.197637e+01,17.610595,2.935099
143.0000000000,373.00001000,0.00000000,-4.30000000,1.214276e-01,7.739384e-15,5.512734e-02,4.539934e-01,3.699467e+02,2.668016e+00,2.197206e+01,17.604678,2.934113
143.0000000000,373.00001000,0.00000000,-4.20000000,1.214655e-01,7.600194e-15,5.527547e-02,4.550715e-01,3.700043e+02,2.668324e+00,2.196776e+01,17.600117,2.933353
143.0000000000,373.00001000,0.00000000,-4.10000000,1.215034e-01,7.502605e-15,5.542366e-02,4.561491e-01,3.700621e+02,2.668634e+00,2.196345e+01,17.596909,2.932818
143.0000000000,373.00001000,0.00000000,-4.00000000,1.215413e-01,7.376033e-15,5.557191e-02,4.572265e-01,3.701199e+02,2.668943e+00,2.195914e+01,17.595051,2.932508
143.0000000000,373.00001000,0.00000000,-3.90000000,1.215793e-01,7.295258e-15,5.572021e-02,4.583034e-01,3.701779e+02,2.669254e+00,2.195483e+01,17.594537,2.932423
143.0000000000,373.00001000,0.00000000,-3.80000000,1.216174e-01,7.170277e-15,5.586857e-02,4.593799e-01,3.702360e+02,2.669565e+00,2.195052e+01,17.595364,2.932561
143.0000000000,373.00001000,0.00000000,-3.70000000,1.216554e-01,7.072158e-15,5.601699e-02,4.604561e-01,3.702942e+02,2.669876e+00,2.194621e+01,17.597529,2.932921
143.0000000000,373.00001000,0.00000000,-3.60000000,1.216936e-01,6.997501e-15,5.616546e-02,4.615318e-01,3.703525e+02,2.670188e+00,2.194190e+01,17.601026,2.933504
143.0000000000,373.00001000,0.00000000,-3.50000000,1.217318e-01,6.892794e-15,5.631399e-02,4.626072e-01,3.704109e+02,2.670501e+00,2.193758e+01,17.605853,2.934309
143.0000000000,373.00001000,0.00000000,-3.40000000,1.217700e-01,6.797948e-15,5.646258e-02,4.636821e-01,3.704694e+02,2.670814e+00,2.193327e+01,17.612006,2.935334
143.0000000000,373.00001000,0.00000000,-3.30000000,1.218083e-01,6.680005e-15,5.661122e-02,4.647567e-01,3.705281e+02,2.671128e+00,2.192895e+01,17.619480,2.936580
143.0000000000,373.00001000,0.00000000,-3.20000000,1.218466e-01,6.600650e-15,5.675992e-02,4.658309e-01,3.705868e+02,2.671442e+00,2.192463e+01,17.628271,2.938045
143.0000000000,373.00001000,0.00000000,-3.10000000,1.218850e-01,6.512222e-15,5.690868e-02,4.669047e-01,3.706457e+02,2.671757e+00,2.192031e+01,17.638377,2.939729
143.0000000000,373.00001000,0.00000000,-3.00000000,1.219234e-01,6.400529e-15,5.705750e-02,4.679781e-01,3.707047e+02,2.672073e+00,2.191599e+01,17.649792,2.941632
143.0000000000,373.00001000,0.00000000,-2.90000000,1.219619e-01,6.308745e-15,5.720637e-02,4.690512e-01,3.707638e+02,2.672389e+00,2.191167e+01,17.662514,2.943752
143.0000000000,373.00001000,0.00000000,-2.80000000,1.220004e-01,6.213733e-15,5.735530e-02,4.701238e-01,3.708230e+02,2.672705e+00,2.190734e+01,17.676538,2.946090
143.0000000000,373.00001000,0.00000000,-2.70000000,1.220390e-01,6.123829e-15,5.750429e-02,4.711961e-01,3.708824e+02,2.673022e+00,2.190302e+01,17.691860,2.948643
143.0000000000,373.00001000,0.00000000,-2.60000000,1.220776e-01,6.019414e-15,5.765334e-02,4.722679e-01,3.709418e+02,2.673340e+00,2.189869e+01,17.708477,2.951413
143.0000000000,373.00001000,0.00000000,-2.50000000,1.221163e-01,5.947463e-15,5.780245e-02,4.733394e-01,3.710014e+02,2.673658e+00,2.189436e+01,17.726385,2.954398
143.0000000000,373.00001000,0.00000000,-2.40000000,1.221550e-01,5.876727e-15,5.795161e-02,4.744105e-01,3.710610e+02,2.673977e+00,2.189003e+01,17.745581,2.957597
143.0000000000,373.00001000,0.00000000,-2.30000000,1.221938e-01,5.784519e-15,5.810084e-02,4.754812e-01,3.711208e+02,2.674297e+00,2.188570e+01,17.766059,2.961010
143.0000000000,373.00001000,0.00000000,-2.20000000,1.222326e-01,5.727406e-15,5.825012e-02,4.765515e-01,3.711807e+02,2.674617e+00,2.188137e+01,17.787817,2.964636
143.0000000000,373.00001000,0.00000000,-2.10000000,1.222715e-01,5.612003e-15,5.839946e-02,4.776214e-01,3.712408e+02,2.674937e+00,2.187704e+01,17.810851,2.968475
143.0000000000,373.00001000,0.00000000,-2.00000000,1.223104e-01,5.542268e-15,5.854886e-02,4.786909e-01,3.713009e+02,2.675258e+00,2.187270e+01,17.835157,2.972526
143.0000000000,373.00001000,0.00000000,-1.90000000,1.223493e-01,5.451940e-15,5.869832e-02,4.797601e-01,3.713611e+02,2.675580e+00,2.186837e+01,17.860731,2.976789
143.0000000000,373.00001000,0.00000000,-1.80000000,1.223883e-01,5.384602e-15,5.884784e-02,4.808288e-01,3.714215e+02,2.675902e+00,2.186403e+01,17.887570,2.981262
143.0000000000,373.00001000,0.00000000,-1.70000000,1.224274e-01,5.303010e-15,5.899742e-02,4.818972e-01,3.714820e+02,2.676225e+00,2.185969e+01,17.915670,2.985945
143.0000000000,373.00001000,0.00000000,-1.60000000,1.224665e-01,5.212546e-15,5.914706e-02,4.829652e-01,3.715426e+02,2.676549e+00,2.185535e+01,17.945027,2.990838
143.0000000000,373.00001000,0.00000000,-1.50000000,1.225057e-01,5.138256e-15,5.929675e-02,4.840327e-01,3.716033e+02,2.676873e+00,2.185101e+01,17.975637,2.995940
143.0000000000,374.00001000,0.00000000,-6.90000000,1.212446e-01,1.215536e-14,5.166219e-02,4.260989e-01,3.697151e+02,2.666738e+00,2.199470e+01,17.977873,2.996312
143.0000000000,374.00001000,0.00000000,-6.80000000,1.212814e-01,1.199303e-14,5.180939e-02,4.271831e-01,3.697702e+02,2.667034e+00,2.199046e+01,17.943409,2.990568
143.0000000000,374.00001000,0.00000000,-6.70000000,1.213183e-01,1.178960e-14,5.195663e-02,4.282669e-01,3.698254e+02,2.667331e+00,2.198621e+01,17.910382,2.985064
143.0000000000,374.00001000,0.00000000,-6.60000000,1.213553e-01,1.164075e-14,5.210393e-02,4.293504e-01,3.698807e+02,2.667628e+00,2.198197e+01,17.878789,2.979798
143.0000000000,374.00001000,0.00000000,-6.50000000,1.213923e-01,1.149308e-14,5.225128e-02,4.304334e-01,3.699361e+02,2.667925e+00,2.197772e+01,17.848624,2.974771
143.0000000000,374.00001000,0.00000000,-6.40000000,1.214293e-01,1.131269e-14,5.239869e-02,4.315160e-01,3.699916e+02,2.668223e+00,2.197347e+01,17.819885,2.969981
143.0000000000,374.00001000,0.00000000,-6.30000000,1.214664e-01,1.114183e-14,5.254615e-02,4.325983e-01,3.700472e+02,2.668522e+00,2.196922e+01,17.792567,2.965428
143.0000000000,374.00001000,0.00000000,-6.20000000,1.215035e-01,1.102354e-14,5.269366e-02,4.336801e-01,3.701030e+02,2.668821e+00,2.196497e+01,17.766665,2.961111
143.0000000000,374.00001000,0.00000000,-6.10000000,1.215407e-01,1.087747e-14,5.284123e-02,4.347616e-01,3.701588e+02,2.669121e+00,2.196072e+01,17.742176,2.957029
143.0000000000,374.00001000,0.00000000,-6.00000000,1.215779e-01,1.070701e-14,5.298885e-02,4.358427e-01,3.702148e+02,2.669421e+00,2.195646e+01,17.719095,2.953182
143.0000000000,374.00001000,0.00000000,-5.90000000,1.216152e-01,1.055114e-14,5.313652e-02,4.369234e-01,3.702709e+02,2.669722e+00,2.195221e+01,17.697419,2.949570
143.0000000000,374.00001000,0.00000000,-5.80000000,1.216525e-01,1.044131e-14,5.328425e-02,4.380037e-01,3.703271e+02,2.670024e+00,2.194795e+01,17.677143,2.946190
143.0000000000,374.00001000,0.00000000,-5.70000000,1.216899e-01,1.025572e-14,5.343203e-02,4.390836e-01,3.703834e+02,2.670326e+00,2.194370e+01,17.658263,2.943044
143.0000000000,374.00001000,0.00000000,-5.60000000,1.217273e-01,1.014955e-14,5.357987e-02,4.401632e-01,3.704399e+02,2.670628e+00,2.193944e+01,17.640776,2.940129
143.0000000000,374.00001000,0.00000000,-5.50000000,1.217648e-01,9.968856e-15,5.372776e-02,4.412423e-01,3.704964e+02,2.670931e+00,2.193518e+01,17.624677,2.937446
